do_nothing_prob;long_prob;price;short_prob
0.9130874276161194;0.0868038684129715;3981.0;0.00010869999823626131
0.7567052245140076;0.24328133463859558;3977.8;1.3449999642034527e-05
0.9224568009376526;0.01956173963844776;3996.2;0.05798147991299629
0.8995844721794128;0.09932652115821838;3988.9;0.0010890000266954303
0.01897731050848961;0.9810225367546082;3973.47;1.500000053056283e-07
0.930284321308136;0.06183155998587608;3983.6;0.007884169928729534
0.007139720022678375;0.9928602576255798;3913.9;0.0
0.8709632158279419;0.12900568544864655;3920.3;3.116000152658671e-05
0.9294694662094116;0.07046616077423096;3920.1;6.438000127673149e-05
0.8986576795578003;0.101303331553936;3915.46;3.899999865097925e-05
0.9573278427124023;0.0314045213162899;3941.4;0.011267700232565403
0.8501976132392883;0.1481276899576187;3932.4;0.0016746700275689363
0.9200804233551025;0.07536157965660095;3932.6;0.004558059852570295
0.8864731192588806;0.11190441250801086;3924.3;0.0016224599676206708
0.08400657773017883;0.9159905314445496;3910.01;2.880000010918593e-06
0.9067419767379761;0.0656280592083931;3922.1;0.027629900723695755
0.8615632653236389;0.1356671154499054;3919.0;0.002769679995253682
0.8315930962562561;0.1437026858329773;3937.1;0.024704160168766975
0.7855127453804016;0.21357199549674988;3929.8;0.0009152800193987787
0.8758302330970764;0.09700921922922134;3939.94;0.027160590514540672
0.8487420082092285;0.0915399119257927;3943.9;0.05971812084317207
0.7784727811813354;0.13439702987670898;3947.4;0.08713016659021378
0.6846010684967041;0.3137059211730957;3939.0;0.0016930500278249383
0.47989532351493835;0.5200052857398987;3928.0;9.937000140780583e-05
0.8461828231811523;0.1491641253232956;3936.6;0.004653070122003555
0.5843133926391602;0.415642112493515;3915.0;4.450000051292591e-05
0.6685836315155029;0.3287113308906555;3916.11;0.0027050499338656664
0.015591559931635857;0.9844083189964294;3904.5;1.3999999737279722e-07
0.002725359983742237;0.9972746968269348;3875.5;2.999999892949745e-08
0.9770058989524841;0.021497560665011406;3881.3;0.0014964899746701121
0.9317127466201782;0.01655733957886696;3895.1;0.051730040460824966
0.9592812061309814;0.02289837971329689;3896.7;0.017820460721850395
0.9285604953765869;0.0714174285531044;3880.4;2.2090000129537657e-05
0.9174093008041382;0.08221977949142456;3882.2;0.00037093000719323754
0.7280693054199219;0.004905899986624718;3915.3;0.2670248746871948
0.05556707829236984;7.080000159476185e-06;3967.7;0.9444257616996765
0.9476916193962097;0.004251580219715834;3960.64;0.04805679991841316
0.9231798648834229;0.028432659804821014;3954.9;0.048387560993433
0.0900324136018753;4.259999968780903e-06;3986.9;0.9099633097648621
0.9568217396736145;0.0013674000510945916;3980.5;0.04181079939007759
0.3328007459640503;8.2970000221394e-05;3987.7;0.6671162843704224
0.7219370603561401;0.00021655000455211848;3997.6;0.27784639596939087
0.9690224528312683;0.0025410400703549385;3992.7;0.028436409309506416
0.11854465305805206;1.0740000107034575e-05;4011.4;0.8814446330070496
0.9394877552986145;0.04850452020764351;3977.8;0.012007709592580795
0.7732925415039062;0.21187099814414978;3958.6;0.014836490154266357
0.8971576690673828;0.05319767817854881;3966.6;0.04964466020464897
0.862949013710022;0.09050104022026062;3964.97;0.04654986038804054
0.7919418215751648;0.1753581464290619;3959.5;0.03270005062222481
0.822011411190033;0.0025212098844349384;3970.6;0.1754673570394516
0.8647471070289612;0.002148960018530488;3974.74;0.13310393691062927
0.9028877019882202;0.05098012089729309;3960.2;0.046132251620292664
0.9313570261001587;0.035630691796541214;3959.0;0.033012229949235916
0.9062662124633789;0.08684276789426804;3950.9;0.006890980061143637
0.899188220500946;0.10008850693702698;3957.8;0.0007232800126075745
0.9150190949440002;0.08344093710184097;3961.7;0.001539899967610836
0.8631383776664734;0.06453288346529007;3971.0;0.07232876121997833
0.8320954442024231;0.15805800259113312;3969.3;0.009846500121057034
0.8421304821968079;0.148355171084404;3966.0;0.009514429606497288
0.9238184690475464;0.07367388159036636;3963.5;0.0025076500605791807
0.0017706400249153376;0.9982293844223022;3929.5;0.0
0.0305308997631073;0.9694691300392151;3911.3;2.999999892949745e-08
0.9429703950881958;0.052659761160612106;3931.2;0.00436982000246644
0.9462097883224487;0.053395118564367294;3919.09;0.0003952200058847666
0.8191003203392029;0.18074719607830048;3912.5;0.00015242000517901033
0.9741563200950623;0.019673790782690048;3920.6;0.0061698900535702705
0.8298707008361816;0.16901147365570068;3917.1;0.0011177900014445186
0.9410200119018555;0.05502868816256523;3916.9;0.003951270133256912
0.1527635157108307;0.8472287058830261;3907.2;7.76999968365999e-06
0.023494480177760124;0.9765050411224365;3894.7;4.1000001260727004e-07
0.9224311113357544;0.07582975924015045;3904.7;0.0017390899593010545
0.90513014793396;0.09374023973941803;3901.8;0.0011295999865978956
0.8748255968093872;0.05420329049229622;3925.7;0.07097110897302628
0.8241929411888123;0.03655913099646568;3943.4;0.13924790918827057
0.7881446480751038;0.21038490533828735;3926.0;0.001470400020480156
0.9028964638710022;0.06919097900390625;3933.1;0.02791254036128521
0.8821495771408081;0.07982732355594635;3934.8;0.03802305832505226
0.9423880577087402;0.027068179100751877;3947.7;0.030543770641088486
0.9004351496696472;0.00022651000472251326;3957.8;0.09933841228485107
0.2344682663679123;0.000390430010156706;4190.2;0.7651413083076477
0.9791695475578308;0.002692929934710264;4168.5;0.018137579783797264
0.9466236233711243;0.0011883400147780776;4178.7;0.052188098430633545
0.9681826233863831;0.003946669865399599;4157.9;0.027870770543813705
0.9378466606140137;0.0053358301520347595;4154.0;0.056817520409822464
0.9404937028884888;0.02332288958132267;4153.9;0.0361834391951561
0.913261890411377;0.001237850054167211;4171.6;0.0855003371834755
0.9390493631362915;0.0044180601835250854;4179.7;0.056532520800828934
0.9447061419487;0.028854209929704666;4154.5;0.026439649984240532
0.8492379784584045;0.1153653934597969;4146.3;0.035396598279476166
0.8427817821502686;0.041889339685440063;4152.0;0.115328848361969
0.8575683236122131;0.06726797670125961;4145.8;0.07516372203826904
0.8486981391906738;0.03330357000231743;4154.0;0.11799830198287964
0.8691161870956421;0.025956539437174797;4150.8;0.10492727905511856
0.8729477524757385;0.016142239794135094;4154.2;0.11091005057096481
0.8042298555374146;0.002901929896324873;4170.4;0.192868173122406
0.8738391399383545;0.09081015735864639;4107.8;0.0353507399559021
0.8110970258712769;0.14105936884880066;4107.7;0.047843560576438904
0.8314308524131775;0.1167932078242302;4107.7;0.05177592113614082
0.6423032879829407;0.35766372084617615;4107.7;3.2970001484500244e-05
0.6006367206573486;0.39929094910621643;4107.7;7.229999755509198e-05
0.9154593348503113;0.08249911665916443;4111.0;0.0020414700265973806
0.8799399733543396;0.11693461239337921;4111.0;0.003125410061329603
0.887502133846283;0.10394558310508728;4111.0;0.00855225045233965
0.7464911341667175;0.0065740798600018024;4135.2;0.24693484604358673
0.7579795122146606;0.20878031849861145;4136.77;0.03324016183614731
0.848438024520874;0.14278988540172577;4144.1;0.008772189728915691
0.28822773694992065;0.7117688059806824;4109.93;3.440000000409782e-06
0.601904034614563;0.3967544734477997;4116.72;0.0013415099820122123
0.416179358959198;0.5837377309799194;4109.41;8.287999662570655e-05
0.7762600779533386;0.2232290357351303;4114.0;0.0005108499899506569
0.914708137512207;0.07236465066671371;4129.4;0.0129271000623703
0.6269159913063049;0.3730775713920593;4111.1;6.469999789260328e-06
0.017278779298067093;0.9827212691307068;4092.5;1.999999987845058e-08
0.07665978372097015;0.9233394265174866;4090.0;7.400000185953104e-07
0.9487087726593018;0.051181860268116;4091.5;0.00010944999667117372
0.9111977815628052;0.08843599259853363;4095.0;0.00036624999484047294
0.9615236520767212;0.03759941831231117;4099.9;0.0008768399711698294
0.932630181312561;0.06362134218215942;4101.4;0.00374850002117455
0.9391013383865356;0.05731932073831558;4100.1;0.0035794100258499384
0.9396002292633057;0.056776948273181915;4100.8;0.0036228399258106947
0.7845211029052734;0.038708578795194626;4112.95;0.17677028477191925
0.02707085944712162;4.919999810226727e-06;4144.0;0.9729242920875549
0.9049586653709412;0.08940070122480392;4130.6;0.005640690214931965
0.009584549814462662;4.400000079840538e-07;4168.96;0.9904149770736694
0.9700935482978821;0.0018493999959900975;4159.1;0.02805705927312374
0.9629618525505066;0.02238800935447216;4153.1;0.014650139957666397
0.7601212859153748;0.23906783759593964;4131.6;0.0008108600159175694
0.6668792963027954;0.3312393128871918;4124.3;0.0018813599599525332
0.9588452577590942;0.01622620038688183;4130.9;0.02492848038673401
0.9479238986968994;0.013281620107591152;4135.3;0.038794491440057755
0.7433952689170837;0.25470688939094543;4112.7;0.0018978900043293834
0.739412248134613;0.2602270245552063;4105.0;0.00036077998811379075
0.9465371370315552;0.019325129687786102;4116.4;0.03413766995072365
0.8530320525169373;0.14680668711662292;4100.0;0.0001613100030226633
0.8082779049873352;0.1915065199136734;4098.7;0.00021553999977186322
0.8330507874488831;0.00028678998933173716;4152.53;0.16666248440742493
0.9727824926376343;0.022523939609527588;4135.5;0.004693599883466959
0.9335631728172302;0.027961600571870804;4138.1;0.03847512975335121
0.6390044093132019;0.001410090015269816;4151.7;0.3595854938030243
0.9332152009010315;0.059098981320858;4138.4;0.0076858000829815865
0.8775906562805176;0.10769680142402649;4138.3;0.014712619595229626
0.8423187732696533;0.14395898580551147;4135.42;0.013722109608352184
0.9213256239891052;0.0581732802093029;4141.2;0.02050108090043068
0.9352939128875732;0.050263501703739166;4136.26;0.014442550018429756
0.9139492511749268;0.01255126018077135;4138.0;0.073499396443367
0.8971188068389893;0.01692873053252697;4135.0;0.085952527821064
0.9230073094367981;0.039570000022649765;4117.6;0.03742266818881035
0.9622756242752075;0.035861071199178696;4106.5;0.0018632699502632022
0.00152084999717772;0.9984791874885559;4055.0;5.99999978589949e-08
0.9710391163825989;0.010442630387842655;4074.1;0.018518250435590744
0.9579060077667236;0.027112450450658798;4073.6;0.01498155016452074
0.94329833984375;0.016476089134812355;4085.1;0.040225591510534286
0.9180396795272827;0.023905020207166672;4086.4;0.05805524066090584
0.9280202984809875;0.056973379105329514;4088.7;0.015006260015070438
0.9148723483085632;0.07935880124568939;4081.0;0.005768840201199055
0.9088502526283264;0.08438116312026978;4080.0;0.00676851999014616
0.883698582649231;0.10855148732662201;4079.5;0.007749930024147034
0.8889562487602234;0.09328226000070572;4083.3;0.017761509865522385
0.7971894145011902;0.0034761899150907993;4115.7;0.19933444261550903
0.884895384311676;0.04411688819527626;4110.0;0.07098782062530518
0.9506834149360657;0.020161719992756844;4109.0;0.029154889285564423
0.9513849020004272;0.015703020617365837;4110.0;0.032912131398916245
0.7658825516700745;0.0001070099970092997;4124.0;0.2340104728937149
0.814203143119812;0.00030672000139020383;4130.5;0.1854901760816574
0.004579510074108839;0.9954203963279724;3929.1;1.3000000365082087e-07
0.0480199009180069;0.9519789814949036;3896.1;1.160000010713702e-06
0.030643679201602936;0.9693491458892822;3884.0;7.160000222938834e-06
0.04662204161286354;0.9533352851867676;3865.6;4.262999937054701e-05
0.8705657720565796;0.12482369691133499;3870.4;0.004610499832779169
0.9596342444419861;0.03542334958910942;3880.6;0.00494239991530776
0.9322031736373901;0.06564053893089294;3875.3;0.0021561600733548403
0.9175733327865601;0.08185389637947083;3869.6;0.0005726899835281074
0.910274088382721;0.08901490271091461;3870.0;0.000710989988874644
0.8617532253265381;0.10198360681533813;3872.81;0.036263179033994675
0.01163994986563921;0.9883601069450378;3721.4;1.999999987845058e-08
0.19974836707115173;0.8002510666847229;3714.7;6.600000119760807e-07
0.29860299825668335;0.7013952136039734;3707.9;1.7500000240033842e-06
0.9293189644813538;0.0704527497291565;3730.23;0.00022836000425741076
0.851877748966217;0.1480408012866974;3717.07;8.147000335156918e-05
0.9244865775108337;0.07489854097366333;3719.8;0.0006149300024844706
0.8332887887954712;0.16612540185451508;3712.9;0.0005857999785803258
0.8304330110549927;0.16799414157867432;3712.9;0.0015727400314062834
0.8846409320831299;0.06433144956827164;3729.6;0.051027558743953705
0.8494791984558105;0.09310486912727356;3722.7;0.05741589143872261
0.6604390740394592;0.33724576234817505;3709.9;0.002315100049600005
0.7450010180473328;0.22732673585414886;3716.3;0.027672160416841507
0.18815428018569946;0.8117718696594238;3698.5;7.385000208159909e-05
0.854486346244812;0.1391037106513977;3712.2;0.006409910041838884
0.7614402174949646;0.22116997838020325;3728.02;0.01738967001438141
0.8169328570365906;0.16452622413635254;3735.1;0.01854098029434681
0.7622851133346558;0.19794653356075287;3748.8;0.03976836055517197
0.7262564897537231;0.26566654443740845;3730.4;0.00807696022093296
0.6691455841064453;0.3294793963432312;3726.4;0.0013749999925494194
0.9499531388282776;0.012118330225348473;3732.5;0.03792848065495491
0.8812204599380493;0.09633578360080719;3729.1;0.0224436204880476
0.4711649715900421;0.5287214517593384;3711.3;0.00011357999756000936
0.9500129818916321;0.003069469938054681;3729.2;0.04691753908991814
0.9354914426803589;0.03172487020492554;3724.6;0.032783668488264084
0.8241362571716309;0.00293176993727684;3730.9;0.17293189465999603
0.9165319800376892;0.008036130107939243;3731.7;0.07543183863162994
0.9451636672019958;0.014860089868307114;3729.0;0.03997629135847092
0.8472938537597656;0.0007944299723021686;3735.0;0.15191176533699036
0.8901509642601013;0.0010287200566381216;3735.7;0.10882037878036499
0.8495364189147949;0.144332155585289;3723.7;0.006131479982286692
0.004475660156458616;0.9955244064331055;3694.9;0.0
0.963485836982727;0.015539020299911499;3716.0;0.0209751408547163
0.9685571789741516;0.00993598997592926;3717.4;0.0215067807585001
0.8892266154289246;0.10859961807727814;3708.3;0.002173779997974634
0.9591037034988403;0.02216923050582409;3713.84;0.01872709020972252
0.9546709060668945;0.014708220027387142;3718.3;0.030620940029621124
0.9328634142875671;0.03663092106580734;3711.3;0.030505700036883354
0.8997074961662292;0.020744139328598976;3713.0;0.07954835891723633
0.2911142408847809;0.7088856101036072;3695.0;1.3999999737279722e-07
0.8059718608856201;0.19371305406093597;3700.0;0.0003150799893774092
0.010148130357265472;0.9898516535758972;3693.8;1.8000000068241206e-07
0.9330922961235046;0.06660673767328262;3696.6;0.00030089999199844897
0.11603844165802002;0.8839604258537292;3693.4;1.1299999869152089e-06
0.15531626343727112;0.8446826338768005;3688.6;1.0999999631167157e-06
0.9319965839385986;0.021623140200972557;3708.5;0.04638031870126724
0.9155988097190857;0.06954815983772278;3705.8;0.014853100292384624
0.8615830540657043;0.03047058917582035;3712.0;0.10794630646705627
0.7718009352684021;0.19869844615459442;3708.0;0.029500529170036316
0.9130993485450745;0.021555449813604355;3710.3;0.06534525752067566
0.8738933801651001;0.0006634499877691269;3714.5;0.1254432201385498
0.8723094463348389;0.00020998000400140882;3715.8;0.12748059630393982
0.9215604066848755;0.0047316402196884155;3715.44;0.07370792329311371
0.9329268932342529;0.0036302600055933;3715.7;0.06344286352396011
0.9321078658103943;0.04860280081629753;3712.5;0.019289320334792137
0.7619752287864685;0.23052452504634857;3702.1;0.007500329986214638
0.772075355052948;0.1707611382007599;3702.0;0.05716349929571152
0.2601962089538574;0.7397770285606384;3688.72;2.6739999157143757e-05
0.006847530137747526;0.9931514263153076;3681.0;1.0100000054080738e-06
0.8387631773948669;7.560999802080914e-05;3701.3;0.16116118431091309
0.48044466972351074;7.74000000092201e-06;3707.9;0.5195475220680237
0.8404260277748108;0.0006664699758403003;3706.3;0.1589074730873108
0.9689093828201294;0.017747700214385986;3699.7;0.013342919759452343
0.9271170496940613;0.07165887951850891;3695.6;0.001224079984240234
0.9479061365127563;0.04892216995358467;3696.6;0.0031716700177639723
0.6684767603874207;0.3314551115036011;3685.7;6.812000356148928e-05
0.9236702919006348;0.01789233088493347;3701.6;0.058437280356884
0.9099868535995483;0.07744970917701721;3699.1;0.012563370168209076
0.9378291368484497;0.01598883979022503;3700.1;0.046181999146938324
0.7114871144294739;0.0019840700551867485;3706.15;0.2865287661552429
0.8460846543312073;0.0018967300420626998;3705.5;0.15201857686042786
0.684853732585907;0.3151421546936035;3685.9;4.13999987358693e-06
0.9261173605918884;0.07086758315563202;3692.04;0.0030150299426168203
0.004123069811612368;0.995876133441925;3584.8;6.700000199089118e-07
0.9674075841903687;0.028083890676498413;3596.1;0.0045084599405527115
0.0385076105594635;0.9614762663841248;3582.0;1.6149999282788485e-05
0.9508933424949646;0.04776674136519432;3583.9;0.0013399600284174085
0.3030119836330414;0.6968045830726624;3579.81;0.00018350999744143337
0.9438653588294983;0.037171538919210434;3595.5;0.018963150680065155
0.9264706373214722;0.0729990005493164;3583.4;0.0005303799989633262
0.9492363929748535;0.045497070997953415;3591.0;0.0052664801478385925
0.9178163409233093;0.026849430054426193;3600.0;0.055334240198135376
0.8504840135574341;0.06254459917545319;3600.4;0.08697135746479034
0.7784373760223389;0.15727382898330688;3608.0;0.06428880989551544
0.6804580092430115;0.2920677363872528;3608.6;0.027474239468574524
0.780234694480896;0.16145949065685272;3614.25;0.05830584838986397
0.7361368536949158;0.21791121363639832;3619.8;0.045951858162879944
0.8330274224281311;0.05801042169332504;3627.03;0.10896217823028564
0.7417605519294739;0.2504536211490631;3623.9;0.007785819936543703
0.7141309380531311;0.2768154442310333;3617.8;0.009053650312125683
0.9077532887458801;0.06355684250593185;3624.2;0.028689859434962273
0.8329985737800598;0.164364293217659;3619.0;0.0026371499989181757
0.8093557357788086;0.17914816737174988;3609.0;0.011496109887957573
0.7519122362136841;3.694000042742118e-05;3624.9;0.24805085361003876
0.8572791814804077;0.004492930136620998;3620.5;0.13822786509990692
0.9157533049583435;0.01631340943276882;3621.2;0.06793329864740372
0.11972427368164062;4.380000063974876e-06;3764.2;0.8802712559700012
0.9812148213386536;0.000639989972114563;3750.1;0.018145229667425156
0.9434145092964172;0.0006519900052808225;3758.0;0.055933501571416855
0.7946394681930542;0.00018786000146064907;3765.3;0.20517271757125854
0.3904753625392914;0.00010486999963177368;3769.0;0.6094198226928711
0.9635564684867859;0.019495099782943726;3751.3;0.016948390752077103
0.9567950963973999;0.01041760016232729;3751.1;0.032787300646305084
0.8954537510871887;0.0856027826666832;3745.7;0.01894346997141838
0.929111659526825;0.024581000208854675;3749.3;0.0463072694838047
0.8802914619445801;0.01665096916258335;3762.0;0.10305753350257874
0.8627188801765442;0.00466118985787034;3759.7;0.1326199471950531
0.8547380566596985;0.018617279827594757;3753.85;0.12664461135864258
0.8297379016876221;0.03607261925935745;3750.7;0.1341894567012787
0.8481703400611877;0.02968963049352169;3751.9;0.122140072286129
0.8405144214630127;0.11098919063806534;3742.0;0.04849648103117943
0.8242962956428528;0.10964775830507278;3738.6;0.06605590134859085
0.8442219495773315;0.018227849155664444;3747.4;0.13755016028881073
0.8577362298965454;0.04134095832705498;3744.5;0.10092280805110931
0.8005415797233582;0.16626939177513123;3719.5;0.033189039677381516
0.976335346698761;0.007735980208963156;3736.1;0.015928689390420914
0.9650031328201294;0.027603300288319588;3737.7;0.007393539883196354
0.9206416606903076;0.07906551659107208;3730.17;0.0002928299945779145
0.8414319753646851;0.00214369990862906;3750.1;0.15642434358596802
0.9345094561576843;0.031031109392642975;3747.14;0.03445950150489807
0.8802297711372375;0.11976174265146255;3723.7;8.549999620299786e-06
0.9637923836708069;0.036027178168296814;3726.0;0.00018042000010609627
0.9325504899024963;0.06677918881177902;3725.6;0.0006703200051560998
0.006540350150316954;0.9934595823287964;3706.17;1.999999987845058e-08
0.9565261006355286;0.04331089183688164;3711.2;0.00016302999574691057
0.0008426400017924607;0.9991573095321655;3640.3;9.99999993922529e-09
0.9737553000450134;0.0261383093893528;3644.45;0.00010633000056259334
0.9627652168273926;0.02714340016245842;3651.2;0.010091399773955345
0.9718189835548401;0.02285737916827202;3654.3;0.005323660094290972
0.9414694905281067;0.05666020140051842;3658.2;0.0018703100504353642
0.9327198266983032;0.05659230053424835;3665.0;0.010687829926609993
0.9126137495040894;0.07103300839662552;3664.8;0.016353240236639977
0.8839971423149109;0.05375560000538826;3670.4;0.06224722042679787
0.8669408559799194;0.0626504197716713;3673.0;0.07040867954492569
0.8366432785987854;0.06043671816587448;3677.3;0.10291997343301773
0.6662229299545288;0.3281309902667999;3671.1;0.005646090023219585
0.5406914353370667;0.4590908885002136;3651.5;0.00021769000159110874
0.910588800907135;0.02642638050019741;3685.3;0.06298483908176422
0.8465410470962524;0.1502610146999359;3677.78;0.003197970101609826
0.9000211954116821;0.01334937009960413;3690.1;0.08662942796945572
0.9264534115791321;0.019342899322509766;3693.0;0.05420365929603577
0.8147913813591003;5.563000013353303e-05;3714.6;0.185153067111969
0.9931759238243103;0.0015415799571201205;3698.1;0.005282539874315262
0.9641556143760681;0.0033782299142330885;3698.9;0.03246619179844856
0.9125000834465027;0.07070659846067429;3692.4;0.016793230548501015
0.7207162976264954;0.26871371269226074;3682.2;0.01056997012346983
0.921617865562439;0.007075130008161068;3691.83;0.07130706310272217
0.8485115766525269;0.14405737817287445;3682.8;0.0074310097843408585
0.7950716018676758;0.20206688344478607;3671.44;0.0028615000192075968
0.7691876888275146;0.23073281347751617;3657.92;7.947000267449766e-05
0.9326304197311401;0.018379399552941322;3676.81;0.04899023845791817
0.9221985340118408;0.07763542979955673;3663.2;0.0001659499976085499
0.9375427961349487;0.016452360898256302;3673.6;0.04600479081273079
0.9455660581588745;0.03203117847442627;3673.77;0.02240273915231228
0.9145371913909912;0.02184377983212471;3679.1;0.06361901015043259
0.002721149940043688;0.9972788691520691;3633.5;0.0
0.955861508846283;0.043684400618076324;3645.7;0.00045406000572256744
0.8903495073318481;0.10936514288187027;3645.8;0.0002853299956768751
0.8930648565292358;0.1051805168390274;3648.9;0.001754599972628057
0.9022667407989502;0.08026794344186783;3654.6;0.01746542938053608
0.8969843983650208;0.0979953333735466;3655.0;0.005020270124077797
0.9445627331733704;0.025426970794796944;3660.7;0.030010299757122993
0.8984711766242981;0.0999508798122406;3653.4;0.0015779200475662947
0.9033139944076538;0.09501974284648895;3649.6;0.0016662999987602234
0.898949146270752;0.08759678155183792;3654.8;0.013454009778797626
0.624152660369873;0.3757615089416504;3644.0;8.582000009482726e-05
0.6090725064277649;0.39081645011901855;3640.9;0.00011110999912489206
0.9505074620246887;0.02292810007929802;3651.9;0.02656456083059311
0.02394310012459755;1.999999987845058e-08;3683.4;0.9760569334030151
0.9849671721458435;0.002527710050344467;3672.8;0.012505089864134789
0.004814149811863899;1.199999957179898e-07;3695.3;0.9951857328414917
0.23401695489883423;6.669999947916949e-06;3699.3;0.7659763097763062
0.9874151349067688;0.0018457999685779214;3691.0;0.010739020071923733
0.5185712575912476;4.934000025968999e-05;3700.2;0.4813793897628784
0.892734944820404;0.00032769000972621143;3701.8;0.10693739354610443
0.2169695794582367;8.430000161752105e-05;3707.2;0.7829461097717285
0.1625836193561554;9.960000170394778e-06;3722.5;0.8374063968658447
0.9755329489707947;0.0016282099531963468;3711.3;0.022838780656456947
0.9509956240653992;0.032433368265628815;3704.3;0.016570940613746643
0.9305721521377563;0.0045790402218699455;3709.8;0.06484878808259964
0.8897172212600708;0.07934945821762085;3705.4;0.030933350324630737
0.7839300632476807;0.2027161568403244;3694.3;0.013353800401091576
0.9185341596603394;0.03199661150574684;3698.1;0.049469199031591415
0.8416438102722168;0.0029186599422246218;3706.65;0.15543745458126068
0.8986890912055969;0.0396789014339447;3702.8;0.061631958931684494
0.8709920644760132;0.09904126077890396;3699.0;0.029966730624437332
0.9058713316917419;0.0028585700783878565;3704.3;0.09127011150121689
0.8308486938476562;0.16744095087051392;3691.3;0.0017102300189435482
0.7087134122848511;0.29031631350517273;3685.5;0.0009703299729153514
0.03208332881331444;0.9679166674613953;3674.1;7.999999951380232e-08
