960.28;959.0499877929688;952.64;87.78
952.64;971.719970703125;958.92;189.84
958.92;952.6400146484375;959.0;137.5
959.0;963.3300170898438;955.61;105.51
955.61;960.2100219726562;950.13;275.22
950.13;954.9500122070312;945.54;521.05
945.54;956.760009765625;951.33;221.53
951.33;950.52001953125;948.59;114.43
948.59;950.9500122070312;949.9;94.24
949.9;950.3499755859375;958.07;102.29
958.07;949.6799926757812;958.0;224.2
958.0;951.8599853515625;958.7;162.02
958.7;953.1300048828125;955.69;26.58
955.69;956.5;953.24;152.75
953.24;957.7000122070312;952.38;63.66
952.38;953.489990234375;957.33;49.83
957.33;953.4299926757812;954.4;61.68
954.4;955.3200073242188;953.91;7.66
953.91;951.97998046875;957.63;94.43
957.63;958.1199951171875;963.01;235.92
963.01;956.1599731445312;964.79;302.27
964.79;957.3099975585938;964.96;223.7
964.96;956.030029296875;960.0;91.64
960.0;955.5700073242188;960.28;85.05
960.28;960.2999877929688;962.98;34.18
962.98;960.0499877929688;965.52;32.3
965.52;958.8599853515625;968.0;73.06
968.0;964.5800170898438;966.71;113.22
966.71;966.0499877929688;965.59;60.2
965.59;970.2899780273438;965.11;1.95
965.11;967.530029296875;964.49;2.03
964.49;967.5900268554688;962.6;7.41
962.6;962.5599975585938;964.88;23.97
964.88;968.6900024414062;967.05;79.14
967.05;965.5399780273438;965.81;54.93
965.81;963.8300170898438;965.46;22.01
965.46;968.2100219726562;965.9;62.65
965.9;963.469970703125;977.59;13.22
977.59;967.3300170898438;978.26;794.96
978.26;973.1500244140625;973.32;427.31
973.32;972.5;976.89;87.46
976.89;964.780029296875;978.46;67.25
978.46;973.9600219726562;981.98;43.57
981.98;976.8900146484375;996.29;313.07
996.29;976.6199951171875;992.95;3497.38
992.95;982.8800048828125;999.92;426.21
999.92;985.5800170898438;1000.0;809.25
1000.0;982.8200073242188;1004.7;332.27
1004.7;995.489990234375;1004.6;550.1
1004.6;999.3900146484375;1004.6;336.53
1004.6;1005.3900146484375;998.99;100.66
998.99;995.7000122070312;1000.0;319.25
1000.0;1004.2100219726562;1002.4;296.89
1002.4;1003.52001953125;1011.0;170.68
1011.0;1004.72998046875;1014.2;377.98
1014.2;1004.8800048828125;1015.0;505.9
1015.0;1008.4299926757812;1011.4;274.35
1011.4;1010.5499877929688;1016.7;96.25
1016.7;1013.1599731445312;1018.2;183.96
1018.2;1016.5499877929688;1016.2;290.31
1016.2;1015.739990234375;1022.2;361.5
1022.2;1015.4000244140625;1026.0;927.38
1026.0;1017.6400146484375;1034.5;516.8
1034.5;1024.1300048828125;1030.0;1086.64
1030.0;1024.550048828125;1021.3;443.73
1021.3;1023.47998046875;1027.6;757.91
1027.6;1022.1199951171875;1029.9;835.57
1029.9;1022.6599731445312;1029.2;439.59
1029.2;1030.18994140625;1026.7;678.99
1026.7;1028.6099853515625;1020.2;246.84
1020.2;1028.8599853515625;1012.6;361.48
1012.6;1025.199951171875;1024.0;364.06
1024.0;1021.5499877929688;1015.9;1979.54
1015.9;1019.989990234375;1020.1;603.89
1020.1;1021.489990234375;1019.3;500.39
1019.3;1020.719970703125;1024.9;189.35
1024.9;1020.8200073242188;1026.6;230.35
1026.6;1019.4500122070312;1025.9;191.58
1025.9;1022.52001953125;1027.9;358.19
1027.9;1020.1099853515625;1025.4;305.42
1025.4;1018.6699829101562;1025.3;56.29
1025.3;1023.9299926757812;1021.2;148.26
1021.2;1022.5999755859375;1021.4;140.47
1021.4;1023.6699829101562;1018.1;227.23
1018.1;1022.4000244140625;1015.9;246.62
1015.9;1020.8300170898438;1019.9;252.81
1019.9;1022.760009765625;1022.4;149.26
1022.4;1021.0800170898438;1024.7;74.7
1024.7;1019.9000244140625;1021.5;200.85
1021.5;1020.3800048828125;1016.2;195.37
1016.2;1020.0;1020.7;139.89
1020.7;1017.239990234375;1021.1;455.15
1021.1;1020.25;1021.7;55.35
1021.7;1019.530029296875;1020.0;124.2
1020.0;1019.7100219726562;1022.0;198.3
1022.0;1021.0499877929688;1024.5;184.12
1024.5;1021.6099853515625;1029.9;395.87
1029.9;1022.6500244140625;1031.6;750.88
1031.6;1024.25;1037.6;1193.08
1037.6;1025.68994140625;1040.4;1142.58
1040.4;1027.43994140625;1045.3;1009.28
1045.3;1029.3299560546875;1043.5;1738.43
1043.5;1033.72998046875;1049.7;232.36
1049.7;1036.6600341796875;1053.5;583.74
1053.5;1038.8800048828125;1059.9;511.3
1059.9;1044.8599853515625;1059.4;1511.49
1059.4;1046.1800537109375;1057.2;476.59
1057.2;1052.239990234375;1055.8;727.27
1055.8;1056.5999755859375;1067.5;341.42
1067.5;1055.8299560546875;1079.5;517.76
1079.5;1057.6199951171875;1083.1;1066.37
1083.1;1062.8599853515625;1093.7;1077.69
1093.7;1070.27001953125;1095.0;1129.11
1095.0;1070.97998046875;1085.6;754.29
1085.6;1069.9000244140625;1086.4;1937.24
1086.4;1079.8900146484375;1103.2;837.86
1103.2;1081.3800048828125;1134.9;1649.0
1134.9;1100.75;1135.1;4534.76
1135.1;1111.8499755859375;1124.9;1105.61
1124.9;1124.699951171875;1091.0;1623.01
1091.0;1103.6700439453125;1096.7;696.0
1096.7;1105.9000244140625;1145.0;1106.18
1145.0;1110.8399658203125;1139.6;2873.63
1139.6;1117.6500244140625;1102.2;1392.38
1102.2;1117.550048828125;1137.3;1082.31
1137.3;1124.56005859375;1137.5;2194.42
1137.5;1125.219970703125;1145.0;776.64
1145.0;1128.0799560546875;1158.6;1265.27
1158.6;1127.8399658203125;1158.4;1558.58
1158.4;1133.4300537109375;1148.5;403.89
1148.5;1144.989990234375;1149.7;301.16
1149.7;1144.81005859375;1133.0;357.25
1133.0;1147.8599853515625;1074.0;796.44
1074.0;1131.0999755859375;1085.0;3314.55
1085.0;1133.739990234375;1088.7;1971.18
1088.7;1121.010009765625;976.12;496.02
976.12;1112.3499755859375;930.71;3033.94
930.71;1079.3199462890625;957.98;8752.29
957.98;992.2000122070312;991.4;4050.88
991.4;971.22998046875;954.5;2723.61
954.5;932.1099853515625;960.4;1469.03
960.4;933.9400024414062;981.07;1424.15
981.07;937.280029296875;956.1;1212.06
956.1;940.0999755859375;964.28;709.48
964.28;950.6599731445312;967.0;541.63
967.0;953.239990234375;1008.6;301.14
1008.6;964.719970703125;1003.9;2312.35
1003.9;977.8400268554688;1016.2;754.8
1016.2;986.2000122070312;1011.4;1045.79
1011.4;991.6699829101562;949.1;1426.51
949.1;990.8200073242188;983.94;951.18
983.94;995.1099853515625;968.7;1360.56
968.7;986.8499755859375;980.59;118.95
980.59;989.1500244140625;977.59;412.93
977.59;987.8499755859375;980.9;254.04
980.9;986.5700073242188;958.0;284.13
958.0;977.9600219726562;934.89;772.1
934.89;971.6300048828125;927.38;950.79
927.38;964.4500122070312;889.89;897.26
889.89;945.1799926757812;891.8;3071.1
891.8;937.1300048828125;901.9;2638.25
901.9;923.9500122070312;900.0;1423.14
900.0;919.239990234375;913.2;2064.65
913.2;891.8800048828125;903.03;2409.44
903.03;893.0499877929688;912.8;878.27
912.8;909.0900268554688;890.0;614.34
890.0;907.22998046875;892.01;508.8
892.01;902.0999755859375;885.59;588.69
885.59;903.1799926757812;896.14;886.09
896.14;905.3499755859375;889.84;888.14
889.84;896.0999755859375;898.5;532.07
898.5;890.5800170898438;890.69;915.17
890.69;886.47998046875;865.2;143.86
865.2;887.3200073242188;850.68;470.13
850.68;879.4299926757812;838.33;1463.01
838.33;861.280029296875;839.99;949.31
839.99;861.75;832.86;627.58
832.86;863.9000244140625;832.77;267.8
832.77;833.47998046875;840.01;387.6
840.01;845.2100219726562;824.86;383.4
824.86;835.530029296875;890.0;709.3
890.0;854.719970703125;886.15;1666.88
886.15;852.6599731445312;877.8;794.59
877.8;864.5900268554688;883.6;509.94
883.6;879.4299926757812;877.7;1306.63
877.7;890.1900024414062;897.01;736.77
897.01;883.47998046875;892.9;1934.83
892.9;898.8099975585938;901.2;581.51
901.2;883.8699951171875;905.0;797.9
905.0;884.8699951171875;893.1;535.41
893.1;881.4600219726562;887.88;530.56
887.88;881.8099975585938;890.16;254.52
890.16;885.4500122070312;890.98;779.86
890.98;885.0999755859375;896.59;410.14
896.59;888.9199829101562;908.85;348.55
908.85;897.1500244140625;898.29;683.15
898.29;899.1099853515625;903.2;311.73
903.2;902.0700073242188;923.0;166.24
923.0;909.9600219726562;923.0;795.34
923.0;924.6799926757812;939.8;220.36
939.8;932.0499877929688;935.4;1327.31
935.4;941.77001953125;935.52;570.95
935.52;950.4600219726562;931.0;476.75
931.0;950.739990234375;931.5;260.33
931.5;947.3300170898438;933.4;257.79
933.4;937.5900268554688;933.9;280.51
933.9;937.1599731445312;912.0;291.25
912.0;931.739990234375;918.6;841.82
918.6;927.5399780273438;917.9;1219.47
917.9;925.3099975585938;924.0;614.76
924.0;922.3400268554688;912.39;1259.26
912.39;923.52001953125;905.59;1126.32
905.59;922.5999755859375;919.52;393.28
919.52;919.1500244140625;911.1;790.7
911.1;917.5399780273438;908.88;158.98
908.88;917.010009765625;916.36;506.21
916.36;916.8200073242188;909.19;1084.96
909.19;914.8800048828125;915.28;128.95
915.28;916.2999877929688;916.0;1063.72
916.0;915.0399780273438;894.49;462.07
894.49;907.6099853515625;884.28;276.45
884.28;903.4299926757812;893.99;555.95
893.99;893.72998046875;889.3;1268.26
889.3;883.9000244140625;887.58;136.24
887.58;879.9400024414062;894.8;128.86
894.8;881.3400268554688;895.4;324.94
895.4;887.8499755859375;888.8;102.9
888.8;891.02001953125;892.0;179.53
892.0;894.6799926757812;885.27;297.16
885.27;892.239990234375;903.0;409.79
903.0;896.4500122070312;906.95;568.4
906.95;901.4299926757812;907.33;277.53
907.33;903.0900268554688;904.14;314.83
904.14;906.3699951171875;904.69;110.44
904.69;904.0;902.56;51.75
902.56;907.3099975585938;893.05;436.21
893.05;901.27001953125;895.77;923.88
895.77;898.9199829101562;893.9;300.17
893.9;895.0399780273438;896.8;258.12
896.8;893.77001953125;897.49;268.34
897.49;898.0800170898438;901.9;186.29
901.9;899.9099731445312;903.02;167.68
903.02;900.3599853515625;904.8;179.24
904.8;905.5399780273438;909.97;278.11
909.97;908.1400146484375;911.51;247.1
911.51;906.3300170898438;911.97;809.88
911.97;912.9199829101562;908.11;118.31
908.11;916.5599975585938;904.98;209.06
904.98;911.0700073242188;900.94;334.09
900.94;910.9000244140625;904.26;464.54
904.26;905.1599731445312;906.59;343.69
