entry_test_price;prediction;test_price;volume
1093.7;1072.0;1095.0;1129.11
1095.0;1076.0799560546875;1085.6;754.29
1085.6;1082.1400146484375;1086.4;1937.24
1086.4;1085.5400390625;1103.2;837.86
1103.2;1086.8900146484375;1134.9;1649.0
1134.9;1093.550048828125;1135.1;4534.76
1135.1;1104.010009765625;1124.9;1105.61
1124.9;1121.550048828125;1091.0;1623.01
1091.0;1121.260009765625;1096.7;696.0
1096.7;1112.52001953125;1145.0;1106.18
1145.0;1107.2099609375;1139.6;2873.63
1139.6;1142.260009765625;1102.2;1392.38
1102.2;1104.22998046875;1137.3;1082.31
1137.3;1107.93994140625;1137.5;2194.42
1137.5;1106.0;1145.0;776.64
1145.0;1125.3900146484375;1158.6;1265.27
1158.6;1147.719970703125;1158.4;1558.58
1158.4;1149.6400146484375;1148.5;403.89
1148.5;1163.22998046875;1149.7;301.16
1149.7;1156.43994140625;1133.0;357.25
1133.0;1144.3399658203125;1074.0;796.44
1074.0;1146.0699462890625;1085.0;3314.55
1085.0;1130.3800048828125;1088.7;1971.18
1088.7;1112.9200439453125;976.12;496.02
976.12;1061.9300537109375;930.71;3033.94
930.71;1045.989990234375;957.98;8752.29
957.98;984.7999877929688;991.4;4050.88
991.4;974.469970703125;954.5;2723.61
954.5;986.0399780273438;960.4;1469.03
960.4;970.510009765625;981.07;1424.15
981.07;933.3900146484375;956.1;1212.06
956.1;954.5999755859375;964.28;709.48
964.28;955.969970703125;967.0;541.63
967.0;958.239990234375;1008.6;301.14
1008.6;979.469970703125;1003.9;2312.35
1003.9;995.5399780273438;1016.2;754.8
1016.2;996.75;1011.4;1045.79
1011.4;1005.75;949.1;1426.51
949.1;995.0;983.94;951.18
983.94;1002.8099975585938;968.7;1360.56
968.7;987.780029296875;980.59;118.95
980.59;986.1400146484375;977.59;412.93
977.59;993.4099731445312;980.9;254.04
980.9;999.1500244140625;958.0;284.13
958.0;979.6799926757812;934.89;772.1
934.89;970.239990234375;927.38;950.79
927.38;950.8900146484375;889.89;897.26
889.89;942.1199951171875;891.8;3071.1
891.8;929.9000244140625;901.9;2638.25
901.9;932.3300170898438;900.0;1423.14
900.0;916.2000122070312;913.2;2064.65
913.2;920.6599731445312;903.03;2409.44
903.03;913.77001953125;912.8;878.27
912.8;904.1900024414062;890.0;614.34
890.0;898.4000244140625;892.01;508.8
892.01;895.4299926757812;885.59;588.69
885.59;891.7899780273438;896.14;886.09
896.14;895.469970703125;889.84;888.14
889.84;898.280029296875;898.5;532.07
898.5;899.22998046875;890.69;915.17
890.69;895.760009765625;865.2;143.86
865.2;886.010009765625;850.68;470.13
850.68;875.75;838.33;1463.01
838.33;866.5900268554688;839.99;949.31
839.99;860.8800048828125;832.86;627.58
832.86;855.3099975585938;832.77;267.8
832.77;857.2000122070312;840.01;387.6
840.01;849.5700073242188;824.86;383.4
824.86;841.0900268554688;890.0;709.3
890.0;852.7999877929688;886.15;1666.88
886.15;858.780029296875;877.8;794.59
877.8;860.0399780273438;883.6;509.94
883.6;866.9400024414062;877.7;1306.63
877.7;872.9199829101562;897.01;736.77
897.01;873.219970703125;892.9;1934.83
892.9;886.02001953125;901.2;581.51
901.2;886.1500244140625;905.0;797.9
905.0;900.0399780273438;893.1;535.41
893.1;903.5900268554688;887.88;530.56
887.88;893.4400024414062;890.16;254.52
890.16;892.5700073242188;890.98;779.86
