entry_test_price;prediction;test_price
3993.28;4002.590087890625;3983.5
3983.5;3986.889892578125;3980.6
3980.6;3974.830078125;3981.0
3981.0;3976.9599609375;3993.7
3993.7;4007.1298828125;3990.92
3990.92;3988.360107421875;3976.6
3976.6;3964.110107421875;3987.1
3987.1;3992.760009765625;3980.02
3980.02;3993.27001953125;3982.0
3982.0;3971.340087890625;3982.0
3982.0;3984.169921875;3996.0
3996.0;4012.280029296875;3997.75
3997.75;4005.510009765625;3999.3
3999.3;3991.43994140625;4005.0
4005.0;4018.68994140625;3998.9
3998.9;3990.4599609375;4001.1
4001.1;4003.25;4004.1
4004.1;4012.60009765625;4007.4
4007.4;4006.3798828125;4009.0
4009.0;4013.2900390625;4009.17
4009.17;4009.64990234375;3988.0
3988.0;3972.68994140625;3968.1
3968.1;3954.360107421875;3978.4
3978.4;3967.18994140625;3971.0
3971.0;3986.25;3968.42
3968.42;3958.659912109375;3966.8
3966.8;3959.72998046875;3971.0
3971.0;3978.449951171875;3962.6
3962.6;3956.969970703125;3954.8
3954.8;3956.239990234375;3936.1
3936.1;3921.679931640625;3943.4
3943.4;3939.409912109375;3942.1
3942.1;3954.239990234375;3939.4
3939.4;3931.2099609375;3938.0
3938.0;3930.840087890625;3942.7
3942.7;3953.25;3945.4
3945.4;3944.760009765625;3948.5
3948.5;3959.449951171875;3946.73
3946.73;3942.580078125;3940.9
3940.9;3932.06005859375;3941.9
3941.9;3945.1298828125;3947.42
3947.42;3947.360107421875;3953.5
3953.5;3962.949951171875;3954.99
3954.99;3956.93994140625;3948.94
3948.94;3946.52001953125;3915.96
3915.96;3886.300048828125;3913.0
3913.0;3913.800048828125;3899.9
3899.9;3896.9599609375;3906.8
3906.8;3906.830078125;3910.59
3910.59;3905.02001953125;3920.0
3920.0;3930.0400390625;3920.0
3920.0;3926.330078125;3924.0
3924.0;3924.280029296875;3926.64
3926.64;3932.3798828125;3963.8
3963.8;3987.52001953125;3965.1
3965.1;3971.169921875;3972.0
3972.0;3973.18994140625;3971.94
3971.94;3978.760009765625;3965.0
3965.0;3960.199951171875;3974.12
3974.12;3981.840087890625;3966.1
3966.1;3966.14990234375;3965.05
3965.05;3962.14990234375;3968.17
3968.17;3966.760009765625;3952.9
3952.9;3941.64990234375;3958.1
3958.1;3953.3701171875;3959.5
3959.5;3967.030029296875;3955.4
3955.4;3950.89990234375;3946.6
3946.6;3944.219970703125;3963.5
3963.5;3960.389892578125;3967.8
3967.8;3971.530029296875;3962.5
3962.5;3963.780029296875;3962.1
3962.1;3960.010009765625;3952.17
3952.17;3949.570068359375;3955.0
3955.0;3950.5400390625;3956.1
3956.1;3955.47998046875;3952.2
3952.2;3955.090087890625;3958.6
3958.6;3959.419921875;3967.2
3967.2;3973.81005859375;3960.48
3960.48;3965.39990234375;3958.0
3958.0;3953.1201171875;3955.1
3955.1;3949.419921875;3950.0
3950.0;3949.580078125;3956.6
3956.6;3956.989990234375;3952.92
3952.92;3953.22998046875;3955.2
3955.2;3953.72998046875;3932.0
3932.0;3923.9599609375;3935.94
3935.94;3926.719970703125;3937.4
3937.4;3940.77001953125;3969.1
3969.1;3958.8701171875;3962.9
3962.9;3972.60009765625;3958.49
3958.49;3964.840087890625;3941.5
3941.5;3932.360107421875;3950.9
3950.9;3950.389892578125;3947.2
3947.2;3945.909912109375;3950.0
3950.0;3949.85009765625;3949.97
3949.97;3951.18994140625;3953.1
3953.1;3957.330078125;3950.6
3950.6;3945.68994140625;3945.7
3945.7;3947.530029296875;3943.4
3943.4;3938.320068359375;3944.8
3944.8;3948.43994140625;3949.66
3949.66;3953.81005859375;3949.9
3949.9;3949.429931640625;3954.15
3954.15;3962.4599609375;3955.6
3955.6;3958.14990234375;3953.2
3953.2;3955.3701171875;3949.55
3949.55;3946.739990234375;3949.3
3949.3;3947.840087890625;3945.8
3945.8;3945.47998046875;3937.2
3937.2;3932.760009765625;3937.6
3937.6;3932.489990234375;3937.0
3937.0;3935.300048828125;3939.0
3939.0;3941.219970703125;3939.5
3939.5;3941.610107421875;3941.98
3941.98;3941.85009765625;3939.5
3939.5;3945.22998046875;3930.48
3930.48;3937.330078125;3941.5
3941.5;3945.909912109375;3947.7
3947.7;3954.070068359375;3945.9
3945.9;3939.639892578125;3954.1
3954.1;3949.159912109375;3947.7
3947.7;3946.320068359375;3947.8
3947.8;3947.1298828125;3948.4
3948.4;3946.830078125;3946.6
3946.6;3949.010009765625;3949.3
3949.3;3945.35009765625;3949.0
3949.0;3950.889892578125;3946.6
3946.6;3948.090087890625;3949.2
3949.2;3949.1201171875;3949.7
3949.7;3950.300048828125;3951.2
3951.2;3952.02001953125;3957.8
3957.8;3961.340087890625;3964.0
3964.0;3975.8701171875;3964.71
3964.71;3961.169921875;3958.0
3958.0;3955.89990234375;3961.6
3961.6;3957.93994140625;3961.4
3961.4;3963.1201171875;3963.3
3963.3;3966.280029296875;3965.0
3965.0;3970.419921875;3954.25
3954.25;3938.110107421875;3956.7
3956.7;3961.2900390625;3953.6
3953.6;3955.580078125;3969.0
3969.0;3973.969970703125;3975.0
3975.0;3973.4599609375;3987.8
3987.8;3992.909912109375;3990.0
3990.0;4014.469970703125;3989.6
3989.6;3982.18994140625;3989.7
3989.7;3977.550048828125;3989.7
3989.7;3986.820068359375;4005.0
4005.0;4009.81005859375;4003.5
4003.5;4011.719970703125;4009.5
4009.5;4011.320068359375;4007.88
4007.88;4013.659912109375;4007.2
4007.2;4002.1298828125;4009.9
4009.9;4012.050048828125;4004.8
4004.8;4006.1298828125;3995.1
3995.1;3986.280029296875;4003.0
4003.0;4002.659912109375;4002.68
4002.68;4003.510009765625;4004.61
4004.61;4006.530029296875;4015.8
4015.8;4016.010009765625;4036.9
4036.9;4042.93994140625;4030.8
4030.8;4043.510009765625;4042.1
4042.1;4041.219970703125;4117.6
4117.6;4122.1298828125;4136.9
4136.9;4175.5;4092.4
4092.4;4075.8798828125;4099.6
4099.6;4098.9599609375;4102.1
4102.1;4117.8798828125;4096.8
4096.8;4091.340087890625;4102.4
4102.4;4094.27001953125;4109.9
4109.9;4115.52001953125;4107.0
4107.0;4109.77001953125;4110.1
4110.1;4106.27001953125;4070.9
4070.9;4064.469970703125;4080.2
4080.2;4071.050048828125;4080.4
4080.4;4083.239990234375;4088.7
4088.7;4103.93994140625;4077.5
4077.5;4064.18994140625;4090.82
4090.82;4102.89990234375;4087.0
4087.0;4079.489990234375;4085.3
4085.3;4086.889892578125;4081.9
4081.9;4082.610107421875;4077.1
4077.1;4072.5400390625;4083.3
4083.3;4084.639892578125;4085.53
4085.53;4088.360107421875;4085.6
4085.6;4086.300048828125;4089.8
4089.8;4090.530029296875;4079.2
4079.2;4081.469970703125;4074.15
4074.15;4054.35009765625;4072.2
4072.2;4081.27001953125;4057.8
4057.8;4038.3798828125;4057.1
4057.1;4058.0400390625;4042.8
4042.8;4050.429931640625;4046.0
4046.0;4035.010009765625;4053.6
4053.6;4060.18994140625;4058.4
4058.4;4062.679931640625;4060.0
4060.0;4062.840087890625;4056.3
4056.3;4059.969970703125;4058.1
4058.1;4054.159912109375;4064.4
4064.4;4058.75;4073.7
4073.7;4089.719970703125;4073.24
4073.24;4067.6201171875;4068.0
4068.0;4063.179931640625;4069.9
4069.9;4067.25;4083.5
4083.5;4085.780029296875;4072.6
4072.6;4069.840087890625;4086.3
4086.3;4080.81005859375;4076.7
4076.7;4074.72998046875;4073.4
4073.4;4074.179931640625;4078.7
4078.7;4079.699951171875;4078.8
4078.8;4080.699951171875;4082.4
4082.4;4080.60009765625;4081.85
4081.85;4082.780029296875;4081.7
4081.7;4080.239990234375;4075.7
4075.7;4072.360107421875;4072.1
4072.1;4067.97998046875;4089.3
4089.3;4084.070068359375;4107.9
4107.9;4124.02001953125;4117.4
4117.4;4123.31005859375;4104.6
4104.6;4096.52001953125;4098.8
4098.8;4095.239990234375;4092.7
4092.7;4088.969970703125;4077.4
4077.4;4082.780029296875;4062.2
4062.2;4036.10009765625;4061.1
4061.1;4068.949951171875;4059.4
4059.4;4045.110107421875;4071.4
4071.4;4080.360107421875;4060.09
