entry_test_price;prediction;test_price
3680.6;3683.429931640625;3664.2
3663.9;3662.669921875;3693.9
3695.9;3700.860107421875;3704.4
3694.1;3705.409912109375;3676.45
3706.5;3696.81005859375;3709.2
3683.9;3685.989990234375;3678.4
3776.3;3729.4599609375;3796.8
3800.1;3850.739990234375;3915.0
3966.9;4022.030029296875;3967.2
3981.4;4012.090087890625;3984.6
4039.2;4066.5400390625;3984.7
4004.0;3991.050048828125;4002.1
4054.1;4032.909912109375;4020.6
4034.6;4043.010009765625;4049.32
4022.8;4039.02001953125;4016.4
3989.1;3982.14990234375;4008.8
4025.6;4017.64990234375;4039.0
4057.2;4060.219970703125;4055.3
4052.1;4081.7099609375;4036.1
4049.6;4045.469970703125;4026.2
4246.9;4205.72998046875;4239.0
4255.0;4312.14013671875;4220.0
3856.1;3883.340087890625;3886.1
3877.6;3789.909912109375;3859.1
3891.5;3876.85009765625;3926.6
3930.0;3945.639892578125;3930.1
3894.2;3899.6201171875;3892.0
3899.1;3893.909912109375;3900.1
3903.0;3897.2099609375;3919.9
3919.5;3927.860107421875;3906.2
3905.1;3890.199951171875;3924.2
3925.5;3932.030029296875;3944.0
3903.3;3913.110107421875;3905.0
3906.53;3896.2099609375;3912.2
3935.5;3927.75;3940.4
3922.75;3926.389892578125;3890.1
3911.3;3904.969970703125;3900.06
3911.7;3909.260009765625;3913.7
3905.0;3915.25;3910.9
3888.8;3887.169921875;3885.0
3844.6;3873.47998046875;3798.1
3799.4;3770.35009765625;3802.0
3801.4;3791.169921875;3805.4
3821.9;3820.6201171875;3922.9
3934.7;3976.909912109375;3929.0
3936.2;3947.39990234375;3954.3
3955.0;3954.25;3945.9
3962.1;3969.0;3964.2
3963.06;3957.25;3963.2
3969.5;3975.14990234375;3960.1
3968.1;3973.860107421875;3984.0
3998.0;3994.669921875;3940.7
