entry_test_price;prediction;test_price
3655.1;3658.85009765625;3658.2
3675.0;3672.300048828125;3664.0
3666.28;3664.5;3670.4
3666.0;3664.85009765625;3677.71
3680.6;3679.719970703125;3685.0
3663.9;3662.43994140625;3670.1
3695.9;3697.159912109375;3695.7
3694.1;3697.489990234375;3702.6
3706.5;3697.0;3706.1
3683.9;3683.199951171875;3678.48
3776.3;3738.27001953125;3756.5
3800.1;3826.080078125;3821.0
3966.9;3972.43994140625;3961.9
3981.4;3983.429931640625;3992.95
4039.2;4030.110107421875;4038.6
4004.0;3977.570068359375;4002.1
4054.1;4050.8798828125;4021.0
4034.6;4026.179931640625;4055.0
4022.8;4019.800048828125;3994.6
3989.1;3987.219970703125;3996.3
4025.6;4036.280029296875;4023.0
4057.2;4045.070068359375;4043.9
4052.1;4067.56005859375;4063.67
4049.6;4034.830078125;4044.7
4246.9;4229.740234375;4213.6
4255.0;4278.830078125;4253.8
3856.1;3828.929931640625;3861.9
3877.6;3842.239990234375;3879.2
3891.5;3905.169921875;3887.0
3930.0;3941.1201171875;3921.8
3894.2;3888.419921875;3896.6
3899.1;3898.72998046875;3906.0
3903.0;3905.159912109375;3914.1
3919.5;3926.9599609375;3908.5
3905.1;3899.330078125;3914.33
3925.5;3936.0;3935.07
3903.3;3905.820068359375;3906.0
3906.53;3897.10009765625;3918.0
3935.5;3933.570068359375;3942.6
3922.75;3921.659912109375;3922.86
3911.3;3905.139892578125;3912.6
3911.7;3911.8701171875;3913.1
3905.0;3912.699951171875;3912.85
3888.8;3887.929931640625;3890.4
3844.6;3871.02001953125;3819.2
3799.4;3778.7099609375;3797.6
3801.4;3808.0;3794.2
3821.9;3821.2900390625;3823.0
3934.7;3982.159912109375;3937.7
3936.2;3912.929931640625;3934.6
3955.0;3958.780029296875;3948.7
3962.1;3965.909912109375;3975.1
3963.06;3956.260009765625;3962.59
3969.5;3976.93994140625;3964.7
3968.1;3967.77001953125;3971.6
3998.0;4001.31005859375;4012.6
