entry_test_price;prediction;test_price;volume
4106.7;4049.31005859375;4106.7;0.3
4106.7;4044.840087890625;4135.2;0.0
4135.2;4048.840087890625;4136.7;161.18
4136.7;4066.25;4143.3;924.21
4143.3;4064.110107421875;4109.9;298.32
4109.9;4057.679931640625;4116.72;742.86
4116.72;4058.81005859375;4104.9;394.01
4104.9;4045.530029296875;4113.9;696.15
4113.9;4048.669921875;4129.2;389.43
4129.2;4056.139892578125;4111.0;419.01
4111.0;4053.260009765625;4090.4;150.61
4090.4;4050.2099609375;4090.0;1168.89
4090.0;4035.6201171875;4091.4;273.56
4091.4;4028.639892578125;4094.9;158.45
4094.9;4031.409912109375;4099.9;611.05
4099.9;4042.0;4098.0;237.05
4098.0;4037.570068359375;4100.0;645.92
4100.0;4037.159912109375;4100.78;1348.89
4100.78;4034.75;4112.9;1723.64
4112.9;4037.919921875;4143.4;573.08
4143.4;4052.43994140625;4130.5;983.42
4130.5;4058.550048828125;4168.8;1276.54
4168.8;4071.219970703125;4159.0;1236.38
4159.0;4076.7900390625;4153.1;302.83
4153.1;4085.14990234375;4131.5;2410.71
4131.5;4079.5400390625;4124.2;1265.91
4124.2;4067.3798828125;4130.9;600.48
4130.9;4061.469970703125;4135.3;166.41
4135.3;4068.1298828125;4109.1;212.23
4109.1;4072.820068359375;4104.97;1297.03
4104.97;4060.85009765625;4116.4;546.56
4116.4;4053.5;4100.0;407.01
4100.0;4047.239990234375;4098.7;519.88
4098.7;4048.679931640625;4152.53;587.61
4152.53;4058.889892578125;4135.5;1256.03
4135.5;4064.169921875;4138.9;501.27
4138.9;4066.389892578125;4151.7;123.16
4151.7;4071.929931640625;4139.1;130.03
4139.1;4073.10009765625;4138.2;125.42
4138.2;4071.840087890625;4135.42;85.66
4135.42;4074.52001953125;4141.2;1012.08
4141.2;4073.050048828125;4136.2;1129.73
4136.2;4076.669921875;4138.0;242.62
4138.0;4074.239990234375;4135.0;151.75
4135.0;4074.22998046875;4117.6;847.44
4117.6;4071.10009765625;4106.5;2440.55
4106.5;4058.010009765625;4055.1;1322.82
4055.1;4040.14990234375;4071.9;3610.08
4071.9;4020.429931640625;4073.6;1555.3
4073.6;4018.989990234375;4085.0;1666.0
4085.0;4017.18994140625;4086.4;253.01
4086.4;4032.35009765625;4088.6;561.43
4088.6;4026.739990234375;4081.0;239.17
4081.0;4020.419921875;4080.0;1080.87
4080.0;4019.52001953125;4079.5;375.02
4079.5;4016.010009765625;4083.3;901.98
4083.3;4019.219970703125;4115.6;346.75
4115.6;4028.1201171875;4110.0;460.1
4110.0;4035.64990234375;4109.0;570.53
4109.0;4038.389892578125;4110.0;557.47
4110.0;4039.739990234375;4123.94;425.87
4123.94;4043.489990234375;4130.4;213.46
4130.4;4051.27001953125;3929.1;625.78
3929.1;4016.7099609375;3896.0;10036.55
3896.0;3940.6298828125;3885.6;2797.02
3885.6;3881.739990234375;3865.5;1564.67
3865.5;3838.159912109375;3871.5;2172.63
3871.5;3881.070068359375;3880.6;519.02
3880.6;3865.800048828125;3874.1;441.28
3874.1;3840.81005859375;3869.6;1056.61
3869.6;3830.2099609375;3869.9;547.55
3869.9;3811.97998046875;3872.7;260.62
3872.7;3824.419921875;3721.4;524.06
3721.4;3784.530029296875;3714.7;7253.22
3714.7;3731.030029296875;3707.9;1194.79
3707.9;3694.10009765625;3730.23;602.85
3730.23;3671.10009765625;3717.01;1499.12
3717.01;3708.31005859375;3719.8;467.2
3719.8;3685.239990234375;3712.8;264.12
3712.8;3670.639892578125;3712.8;174.9
3712.8;3666.93994140625;3729.8;302.01
3729.8;3662.10009765625;3722.6;1012.25
3722.6;3674.47998046875;3709.8;396.92
3709.8;3666.35009765625;3716.3;283.12
3716.3;3660.02001953125;3698.6;438.29
3698.6;3657.530029296875;3711.51;454.86
3711.51;3653.050048828125;3728.0;238.07
3728.0;3663.2099609375;3735.0;707.39
3735.0;3663.35009765625;3748.8;368.1
3748.8;3679.679931640625;3730.3;1031.03
3730.3;3680.530029296875;3726.3;432.68
3726.3;3672.449951171875;3732.3;528.53
3732.3;3672.81005859375;3729.1;320.37
3729.1;3669.860107421875;3710.5;336.09
3710.5;3672.989990234375;3729.1;562.91
3729.1;3675.75;3724.0;824.39
3724.0;3670.340087890625;3730.9;276.18
3730.9;3674.739990234375;3731.7;264.37
3731.7;3675.320068359375;3729.0;186.18
3729.0;3676.260009765625;3734.9;239.94
3734.9;3676.89990234375;3735.6;111.49
3735.6;3677.949951171875;3723.9;239.32
3723.9;3679.7900390625;3695.2;710.6
3695.2;3670.14990234375;3714.8;441.48
3714.8;3661.590087890625;3717.4;2539.54
3717.4;3659.860107421875;3708.2;657.39
3708.2;3658.6298828125;3713.84;436.84
3713.84;3661.889892578125;3718.3;229.92
3718.3;3664.3798828125;3711.3;194.47
3711.3;3658.090087890625;3713.0;176.14
3713.0;3662.550048828125;3694.9;128.01
3694.9;3656.27001953125;3700.0;841.12
3700.0;3651.179931640625;3693.8;167.89
3693.8;3650.25;3696.53;598.57
3696.53;3643.820068359375;3693.2;543.89
3693.2;3648.820068359375;3688.5;818.81
3688.5;3642.179931640625;3708.5;223.58
3708.5;3645.830078125;3705.8;1950.98
3705.8;3648.47998046875;3712.0;293.0
3712.0;3649.679931640625;3707.95;85.39
3707.95;3651.06005859375;3710.3;94.35
3710.3;3654.340087890625;3714.9;335.98
3714.9;3656.7099609375;3713.0;255.54
3713.0;3657.419921875;3714.4;82.63
3714.4;3658.4599609375;3715.5;77.23
3715.5;3657.419921875;3712.3;61.5
3712.3;3661.52001953125;3702.1;236.46
3702.1;3658.89990234375;3702.0;539.59
3702.0;3654.550048828125;3688.7;179.53
3688.7;3648.669921875;3681.0;291.47
3681.0;3640.300048828125;3701.3;311.16
3701.3;3642.570068359375;3706.8;144.13
3706.8;3647.7900390625;3706.2;76.8
3706.2;3652.169921875;3699.5;75.28
3699.5;3652.510009765625;3695.6;121.98
3695.6;3646.2099609375;3696.6;550.92
3696.6;3643.169921875;3685.7;22.17
3685.7;3641.0;3701.5;535.41
3701.5;3642.949951171875;3699.0;421.29
3699.0;3647.360107421875;3700.1;173.39
3700.1;3643.93994140625;3706.1;40.81
3706.1;3650.2099609375;3705.4;674.79
3705.4;3648.93994140625;3685.9;108.41
3685.9;3643.320068359375;3692.04;155.65
3692.04;3639.3701171875;3583.2;338.71
3583.2;3618.889892578125;3595.1;4224.17
3595.1;3585.489990234375;3582.0;910.51
3582.0;3564.25;3583.1;247.4
3583.1;3545.610107421875;3579.7;447.18
3579.7;3563.1298828125;3595.45;213.8
3595.45;3555.360107421875;3582.9;847.92
3582.9;3547.06005859375;3591.0;219.94
3591.0;3541.300048828125;3599.2;534.02
3599.2;3538.56005859375;3600.4;695.82
3600.4;3546.590087890625;3607.9;207.55
3607.9;3548.610107421875;3608.6;550.6
3608.6;3550.35009765625;3614.25;100.81
3614.25;3554.8701171875;3619.8;61.5
3619.8;3557.639892578125;3627.0;580.04
3627.0;3563.669921875;3623.9;149.54
3623.9;3565.989990234375;3617.7;307.35
3617.7;3566.02001953125;3624.2;226.72
3624.2;3567.919921875;3619.0;401.42
3619.0;3572.22998046875;3609.6;1209.55
3609.6;3567.070068359375;3624.6;252.83
3624.6;3567.5400390625;3620.6;214.18
3620.6;3568.5;3622.01;238.44
3622.01;3569.72998046875;3764.1;290.71
3764.1;3614.93994140625;3750.1;4337.53
3750.1;3648.7099609375;3757.8;1220.28
3757.8;3661.6298828125;3765.2;379.37
3765.2;3671.47998046875;3769.0;329.62
3769.0;3678.389892578125;3751.3;506.89
3751.3;3689.830078125;3751.1;1381.77
3751.1;3693.489990234375;3745.6;402.55
3745.6;3690.39990234375;3749.3;402.82
3749.3;3691.419921875;3762.0;217.48
3762.0;3695.35009765625;3759.6;234.55
3759.6;3706.409912109375;3753.1;639.94
3753.1;3706.280029296875;3750.7;174.05
3750.7;3701.780029296875;3751.0;117.44
3751.0;3699.919921875;3741.9;152.7
3741.9;3696.739990234375;3738.6;221.62
3738.6;3696.320068359375;3747.4;171.53
3747.4;3696.030029296875;3744.4;101.6
3744.4;3693.6201171875;3719.5;230.0
3719.5;3689.2900390625;3736.0;567.84
3736.0;3683.64990234375;3737.7;511.48
3737.7;3679.800048828125;3730.17;631.28
3730.17;3677.72998046875;3750.0;346.29
3750.0;3691.1201171875;3747.14;408.1
3747.14;3688.7099609375;3723.4;198.58
3723.4;3683.820068359375;3726.0;1404.19
3726.0;3678.419921875;3725.6;275.07
3725.6;3669.719970703125;3706.17;540.87
3706.17;3667.5;3711.2;1786.59
3711.2;3667.1201171875;3640.2;404.55
3640.2;3646.7099609375;3644.4;2584.12
3644.4;3624.14990234375;3651.1;512.56
3651.1;3611.030029296875;3654.3;277.29
3654.3;3603.81005859375;3658.2;314.5
3658.2;3621.719970703125;3664.9;263.04
3664.9;3614.679931640625;3664.7;132.11
3664.7;3612.1201171875;3670.3;120.34
3670.3;3611.090087890625;3673.0;299.81
3673.0;3614.6201171875;3677.3;599.42
3677.3;3620.280029296875;3671.1;205.14
3671.1;3618.909912109375;3651.4;172.78
3651.4;3612.590087890625;3685.1;1336.58
3685.1;3616.080078125;3677.78;453.47
3677.78;3620.27001953125;3687.0;830.55
3687.0;3623.159912109375;3693.0;321.75
3693.0;3629.639892578125;3714.6;444.95
3714.6;3641.199951171875;3698.0;1387.15
3698.0;3644.429931640625;3699.5;443.66
3699.5;3642.52001953125;3692.4;191.13
3692.4;3640.02001953125;3682.4;465.13
3682.4;3633.860107421875;3691.83;724.54
3691.83;3639.7099609375;3682.8;285.67
3682.8;3635.590087890625;3671.4;685.08
3671.4;3632.0;3657.92;581.61
3657.92;3626.43994140625;3676.81;389.86
3676.81;3621.570068359375;3663.81;1113.37
3663.81;3621.110107421875;3673.6;1151.83
3673.6;3621.919921875;3673.7;332.97
3673.7;3624.6201171875;3679.0;180.84
3679.0;3621.719970703125;3633.5;201.51
3633.5;3615.780029296875;3645.7;584.26
3645.7;3604.320068359375;3648.1;316.31
3648.1;3598.320068359375;3648.8;119.29
3648.8;3597.300048828125;3652.0;88.62
3652.0;3606.199951171875;3655.0;174.5
3655.0;3604.669921875;3660.7;159.28
3660.7;3603.219970703125;3653.4;497.39
3653.4;3603.280029296875;3649.6;241.58
3649.6;3599.6201171875;3654.8;1114.32
3654.8;3599.909912109375;3644.0;117.23
3644.0;3596.409912109375;3640.8;182.79
3640.8;3590.89990234375;3651.8;247.47
3651.8;3601.469970703125;3683.0;507.59
3683.0;3605.659912109375;3672.8;648.61
3672.8;3619.0;3695.0;870.69
3695.0;3620.909912109375;3697.8;427.01
3697.8;3627.18994140625;3690.98;1281.29
3690.98;3632.169921875;3700.2;468.7
3700.2;3633.320068359375;3701.7;577.28
3701.7;3642.93994140625;3707.2;445.43
3707.2;3643.4599609375;3722.5;111.8
3722.5;3652.52001953125;3711.3;1184.44
3711.3;3655.5;3704.6;409.91
3704.6;3652.68994140625;3709.6;217.66
3709.6;3655.60009765625;3705.4;135.03
3705.4;3650.919921875;3694.2;47.17
3694.2;3652.81005859375;3698.0;160.23
3698.0;3651.419921875;3706.65;49.92
3706.65;3649.610107421875;3702.7;113.48
3702.7;3652.409912109375;3699.0;161.05
3699.0;3651.72998046875;3704.3;120.75
3704.3;3651.77001953125;3691.3;80.3
3691.3;3647.85009765625;3684.9;388.26
3684.9;3642.860107421875;3673.28;301.66
3673.28;3636.139892578125;3669.9;536.31
3669.9;3627.9599609375;3671.8;473.24
3671.8;3625.330078125;3698.6;142.61
3698.6;3630.35009765625;3672.48;328.67
3672.48;3634.800048828125;3658.36;417.45
3658.36;3625.139892578125;3663.1;619.64
3663.1;3615.389892578125;3666.6;128.25
3666.6;3609.889892578125;3671.1;339.02
3671.1;3617.31005859375;3678.8;171.39
3678.8;3624.60009765625;3676.4;92.27
3676.4;3622.0;3675.7;139.9
3675.7;3623.0;3679.2;62.18
3679.2;3622.550048828125;3690.8;160.11
3690.8;3626.580078125;3708.0;113.36
3708.0;3638.10009765625;3706.12;627.34
3706.12;3641.860107421875;3706.58;138.32
3706.58;3646.110107421875;3703.8;113.68
3703.8;3646.909912109375;3697.0;128.69
3697.0;3645.489990234375;3702.7;86.95
3702.7;3647.06005859375;3707.4;91.86
3707.4;3648.719970703125;3711.9;178.8
3711.9;3653.530029296875;3825.6;159.12
3825.6;3694.3701171875;3808.9;4958.41
3808.9;3716.56005859375;3808.7;1171.57
3808.7;3724.409912109375;3796.1;339.65
3796.1;3724.47998046875;3788.8;1012.47
3788.8;3720.699951171875;3789.3;721.15
3789.3;3727.81005859375;3793.1;363.54
3793.1;3734.14990234375;3796.2;181.06
3796.2;3739.06005859375;3778.8;162.21
3778.8;3736.969970703125;3781.5;732.27
3781.5;3730.22998046875;3780.0;237.33
3780.0;3726.56005859375;3777.8;232.09
3777.8;3726.800048828125;3773.1;206.99
3773.1;3729.760009765625;3762.3;282.71
3762.3;3721.68994140625;3768.1;176.89
3768.1;3717.85009765625;3782.1;234.98
3782.1;3719.780029296875;3776.2;1297.73
3776.2;3723.919921875;3775.0;138.18
3775.0;3723.030029296875;3772.1;155.24
3772.1;3721.409912109375;3767.1;77.86
3767.1;3715.820068359375;3766.8;65.44
3766.8;3715.31005859375;3766.2;216.33
3766.2;3715.300048828125;3767.2;62.04
3767.2;3713.5;3770.2;72.4
3770.2;3715.330078125;3768.9;173.35
3768.9;3714.610107421875;3650.6;135.44
3650.6;3689.14990234375;3579.8;5146.38
3579.8;3636.0;3590.3;5474.34
3590.3;3585.1201171875;3588.7;691.65
3588.7;3554.89990234375;3584.7;251.52
3584.7;3576.780029296875;3585.8;460.52
3585.8;3578.800048828125;3577.7;800.49
3577.7;3554.6201171875;3571.5;1400.45
3571.5;3536.18994140625;3566.11;1163.42
3566.11;3525.949951171875;3585.0;793.71
3585.0;3532.669921875;3588.1;649.78
3588.1;3535.47998046875;3589.0;294.42
3589.0;3535.10009765625;3586.1;253.78
3586.1;3534.139892578125;3587.88;189.28
3587.88;3533.340087890625;3587.9;250.66
3587.9;3533.10009765625;3591.4;74.41
3591.4;3534.199951171875;3583.5;178.05
3583.5;3534.260009765625;3575.1;504.44
3575.1;3532.0;3582.6;947.09
3582.6;3530.860107421875;3584.5;126.82
3584.5;3528.7099609375;3581.3;277.5
3581.3;3531.47998046875;3573.6;595.61
3573.6;3534.159912109375;3573.2;435.91
3573.2;3528.60009765625;3575.9;706.93
3575.9;3525.659912109375;3592.7;586.91
3592.7;3531.43994140625;3589.57;372.73
3589.57;3536.06005859375;3593.23;211.8
3593.23;3541.27001953125;3577.8;724.19
3577.8;3536.070068359375;3588.5;509.36
3588.5;3532.93994140625;3592.9;337.27
3592.9;3535.8798828125;3586.6;569.65
3586.6;3535.56005859375;3585.5;480.18
3585.5;3538.3798828125;3586.1;987.64
3586.1;3536.31005859375;3588.3;156.51
3588.3;3535.570068359375;3570.1;161.72
3570.1;3534.419921875;3574.41;454.97
3574.41;3530.580078125;3580.9;885.26
3580.9;3528.72998046875;3588.3;185.51
3588.3;3529.090087890625;3590.7;147.79
3590.7;3535.860107421875;3589.9;320.73
3589.9;3543.219970703125;3588.6;320.66
3588.6;3538.0;3582.1;95.72
3582.1;3535.669921875;3583.2;126.34
3583.2;3532.659912109375;3564.4;147.0
3564.4;3528.8798828125;3570.4;613.01
3570.4;3527.330078125;3580.93;426.07
3580.93;3526.43994140625;3568.4;158.19
3568.4;3525.7099609375;3572.2;112.57
3572.2;3527.31005859375;3588.9;536.64
3588.9;3525.580078125;3615.2;3630.21
3615.2;3537.550048828125;3609.9;2090.54
3609.9;3540.02001953125;3630.0;925.36
3630.0;3541.7900390625;3644.6;1167.56
3644.6;3574.75;3647.1;830.35
3647.1;3570.89990234375;3652.4;1436.14
3652.4;3583.340087890625;3657.8;536.63
3657.8;3586.780029296875;3647.9;299.44
3647.9;3589.3798828125;3653.1;649.71
3653.1;3597.72998046875;3635.6;267.02
3635.6;3591.449951171875;3641.7;1196.58
3641.7;3591.7099609375;3639.1;714.31
3639.1;3589.800048828125;3638.6;86.23
3638.6;3588.090087890625;3643.5;316.36
3643.5;3593.580078125;3658.75;111.27
3658.75;3598.22998046875;3652.7;940.26
3652.7;3601.5400390625;3639.0;190.19
3639.0;3598.02001953125;3641.5;504.19
3641.5;3592.889892578125;3646.0;145.28
3646.0;3591.93994140625;3631.7;179.22
3631.7;3590.409912109375;3638.4;175.96
3638.4;3592.510009765625;3630.7;500.28
3630.7;3586.9599609375;3640.7;107.37
3640.7;3583.969970703125;3649.0;106.03
3649.0;3589.5400390625;3641.9;305.07
3641.9;3591.8701171875;3664.0;129.58
3664.0;3598.7900390625;3640.0;678.5
3640.0;3597.340087890625;3620.91;770.5
3620.91;3586.669921875;3639.4;175.69
3639.4;3581.090087890625;3638.0;199.7
3638.0;3578.179931640625;3638.8;203.5
3638.8;3589.989990234375;3605.5;143.28
3605.5;3583.419921875;3602.6;470.59
3602.6;3570.06005859375;3607.2;791.72
3607.2;3559.830078125;3618.1;404.0
3618.1;3560.469970703125;3620.8;301.52
3620.8;3570.449951171875;3623.0;96.56
3623.0;3572.280029296875;3606.56;93.1
3606.56;3567.0400390625;3610.0;82.88
3610.0;3559.699951171875;3592.0;375.69
3592.0;3555.5400390625;3600.0;546.71
3600.0;3551.699951171875;3591.7;135.52
3591.7;3550.889892578125;3596.5;164.4
3596.5;3548.169921875;3604.7;404.42
3604.7;3551.679931640625;3605.3;157.48
3605.3;3552.489990234375;3606.9;316.2
3606.9;3553.090087890625;3607.2;187.88
3607.2;3554.18994140625;3631.53;158.85
3631.53;3562.080078125;3642.6;1914.0
3642.6;3571.679931640625;3633.2;474.3
3633.2;3576.489990234375;3637.4;259.73
3637.4;3577.43994140625;3633.9;271.08
3633.9;3578.159912109375;3633.8;197.0
3633.8;3577.070068359375;3624.0;117.76
3624.0;3578.469970703125;3633.0;122.06
3633.0;3578.030029296875;3656.8;125.14
3656.8;3588.330078125;3649.5;851.09
3649.5;3594.179931640625;3646.3;312.25
3646.3;3594.550048828125;3640.08;88.36
3640.08;3591.989990234375;3652.71;246.81
3652.71;3590.56005859375;3652.7;222.0
3652.7;3597.110107421875;3660.6;88.22
3660.6;3600.93994140625;3649.9;100.44
3649.9;3602.7099609375;3647.0;171.19
3647.0;3600.489990234375;3646.5;49.11
3646.5;3595.360107421875;3640.61;112.78
3640.61;3594.43994140625;3634.0;293.94
3634.0;3593.5;3632.94;411.19
3632.94;3588.590087890625;3611.41;454.12
3611.41;3579.10009765625;3624.4;1225.81
3624.4;3577.02001953125;3610.8;442.34
3610.8;3570.5400390625;3605.9;328.32
3605.9;3565.06005859375;3614.3;835.35
3614.3;3570.389892578125;3611.46;323.99
3611.46;3562.419921875;3620.9;266.85
3620.9;3566.1201171875;3625.2;300.77
3625.2;3569.510009765625;3617.2;458.83
3617.2;3568.360107421875;3619.9;234.09
3619.9;3569.969970703125;3606.7;209.72
3606.7;3562.860107421875;3613.0;340.59
3613.0;3560.110107421875;3619.9;106.87
3619.9;3564.25;3625.5;59.84
3625.5;3566.989990234375;3632.5;277.01
3632.5;3574.47998046875;3628.9;189.51
3628.9;3575.090087890625;3625.4;66.23
3625.4;3574.10009765625;3629.1;59.21
3629.1;3574.6201171875;3643.9;129.88
3643.9;3578.7900390625;3642.9;214.41
3642.9;3585.530029296875;3640.9;270.28
3640.9;3588.050048828125;3644.5;28.33
3644.5;3587.590087890625;3650.0;63.62
3650.0;3590.77001953125;3705.7;692.5
3705.7;3613.949951171875;3685.7;3044.81
3685.7;3623.39990234375;3678.2;2645.75
