dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.23600000143051147;3987.8;3992.89990234375;3990.0;1552650000;89.61
0.33000001311302185;3990.0;4014.449951171875;3989.6;1552653000;49.27
0.15199999511241913;3989.6;3981.580078125;3989.7;1552656000;13.38
0.19900000095367432;3989.7;3977.610107421875;3989.7;1552659000;14.15
0.10199999809265137;3989.7;3986.679931640625;4005.0;1552662000;10.23
0.22599999606609344;4005.0;4009.97998046875;4003.5;1552665000;61.21
0.2590000033378601;4003.5;4011.760009765625;4009.5;1552668000;133.75
0.16300000250339508;4009.5;4011.2900390625;4007.88;1552671000;29.38
0.1850000023841858;4007.88;4013.800048828125;4007.2;1552674000;25.25
0.1080000028014183;4007.2;4002.1201171875;4009.9;1552677000;6.23
0.0949999988079071;4009.9;4012.1298828125;4004.8;1552680000;2.33
0.1289999932050705;4004.8;4006.090087890625;3995.1;1552683000;16.99
0.13300000131130219;3995.1;3986.169921875;4003.0;1552686000;1.98
0.07400000095367432;4003.0;4002.77001953125;4002.68;1552689000;3.52
0.09099999815225601;4002.68;4003.610107421875;4004.61;1552692000;4.98
0.09399999678134918;4004.61;4006.639892578125;4015.8;1552695000;2.5
0.11999999731779099;4015.8;4016.0400390625;4036.9;1552698000;17.71
0.2329999953508377;4036.9;4043.0400390625;4030.8;1552701000;72.32
0.2240000069141388;4030.8;4043.8701171875;4042.1;1552704000;11.03
0.12600000202655792;4042.1;4041.2099609375;4117.6;1552707000;27.49
0.32199999690055847;4117.6;4122.08984375;4136.9;1552710000;407.2
0.38600000739097595;4136.9;4175.3798828125;4092.4;1552713000;76.26
0.3199999928474426;4092.4;4075.68994140625;4099.6;1552716000;579.8
0.07999999821186066;4099.6;4098.52978515625;4102.1;1552719000;4.93
0.23899999260902405;4102.1;4118.2001953125;4096.8;1552722000;5.03
0.11699999868869781;4096.8;4090.449951171875;4102.4;1552725000;6.44
0.21400000154972076;4102.4;4094.610107421875;4109.9;1552728000;86.38
0.1379999965429306;4109.9;4115.64990234375;4107.0;1552731000;5.16
0.10400000214576721;4107.0;4109.6201171875;4110.1;1552734000;4.76
0.11699999868869781;4110.1;4106.2099609375;4070.9;1552737000;14.19
0.2029999941587448;4070.9;4064.35009765625;4080.2;1552740000;70.83
0.19300000369548798;4080.2;4071.179931640625;4080.4;1552743000;37.49
0.10199999809265137;4080.4;4083.2900390625;4088.7;1552746000;2.77
0.27300000190734863;4088.7;4103.9501953125;4077.5;1552749000;45.97
0.18799999356269836;4077.5;4063.840087890625;4090.82;1552752000;2.86
0.20100000500679016;4090.82;4103.6201171875;4087.0;1552755000;0.74
0.1289999932050705;4087.0;4078.739990234375;4085.3;1552758000;4.33
0.09200000017881393;4085.3;4087.169921875;4081.9;1552761000;2.58
0.09300000220537186;4081.9;4082.52001953125;4077.1;1552764000;6.83
0.11599999666213989;4077.1;4072.469970703125;4083.3;1552767000;11.49
0.11699999868869781;4083.3;4084.7900390625;4085.53;1552770000;12.8
0.0949999988079071;4085.53;4088.27001953125;4085.6;1552773000;0.53
0.07999999821186066;4085.6;4086.280029296875;4089.8;1552776000;0.85
0.08500000089406967;4089.8;4090.570068359375;4079.2;1552779000;3.03
0.1289999932050705;4079.2;4081.43994140625;4074.15;1552782000;14.42
