dont_skip_probab;entry_test_price;prediction;test_price;volume
0.41999998688697815;6321.2;6340.27001953125;6259.9;53.66
0.4189999997615814;6259.9;6237.330078125;6375.68;488.78
0.45500001311302185;6375.68;6385.89990234375;6372.5;267.71
0.5339999794960022;6372.5;6442.1201171875;6372.7;6.37
0.34700000286102295;6372.7;6384.89990234375;6359.96;16.15
0.4350000023841858;6359.96;6386.68994140625;6361.5;7.21
0.4650000035762787;6361.5;6396.16015625;6371.18;8.63
0.44699999690055847;6371.18;6318.56005859375;6370.7;8.2
0.2750000059604645;6370.7;6356.81982421875;6363.4;7.14
0.2280000001192093;6363.4;6356.759765625;6369.9;5.03
0.25699999928474426;6369.9;6371.35009765625;6375.52;16.54
0.32199999690055847;6375.52;6387.7998046875;6371.0;0.58
0.3959999978542328;6371.0;6390.31005859375;6363.2;14.78
0.26899999380111694;6363.2;6350.6201171875;6359.7;9.23
0.35199999809265137;6359.7;6335.0400390625;6353.6;1.85
0.2199999988079071;6353.6;6347.830078125;6357.0;1.86
0.3529999852180481;6357.0;6333.7001953125;6362.7;14.72
0.2160000056028366;6362.7;6360.759765625;6366.7;15.34
0.3790000081062317;6366.7;6338.27978515625;6362.8;25.52
0.3059999942779541;6362.8;6345.43017578125;6366.9;10.34
0.38600000739097595;6366.9;6338.4599609375;6373.47;47.04
0.3619999885559082;6373.47;6374.1298828125;6383.7;91.51
0.3700000047683716;6383.7;6399.2001953125;6369.6;16.62
0.33399999141693115;6369.6;6364.93994140625;6368.9;108.86
0.3540000021457672;6368.9;6379.1298828125;6364.9;33.76
0.3659999966621399;6364.9;6377.52001953125;6363.4;30.07
0.4350000023841858;6363.4;6317.64013671875;6360.7;12.44
0.3529999852180481;6360.7;6336.60986328125;6358.3;6.93
0.32899999618530273;6358.3;6355.25;6357.0;108.41
0.3709999918937683;6357.0;6334.009765625;6363.1;73.1
0.1940000057220459;6363.1;6362.47021484375;6363.98;1.29
0.23999999463558197;6363.98;6364.60986328125;6360.55;8.87
0.19699999690055847;6360.55;6359.43017578125;6364.0;1.42
0.28200000524520874;6364.0;6371.27978515625;6370.4;2.45
0.32499998807907104;6370.4;6372.259765625;6381.3;56.71
0.2980000078678131;6381.3;6374.89990234375;6380.0;54.64
0.2939999997615814;6380.0;6387.740234375;6399.0;7.88
0.34200000762939453;6399.0;6410.0400390625;6425.42;20.01
0.3930000066757202;6425.42;6413.1298828125;6396.1;251.17
0.30300000309944153;6396.1;6401.97021484375;6402.6;23.29
0.36000001430511475;6402.6;6417.64990234375;6420.25;9.19
0.34299999475479126;6420.25;6430.6298828125;6450.08;24.66
0.31200000643730164;6450.08;6458.52978515625;6445.07;15.72
0.2280000001192093;6445.07;6441.919921875;6422.2;19.71
0.382999986410141;6422.2;6441.3798828125;6429.9;3.6
0.3230000138282776;6429.9;6442.3798828125;6426.4;0.52
0.4519999921321869;6426.4;6457.72021484375;6423.6;5.06
0.4009999930858612;6423.6;6442.6201171875;6423.3;24.9
0.24699999392032623;6423.3;6425.759765625;6420.6;4.01
0.28700000047683716;6420.6;6408.68017578125;6417.77;24.43
0.2709999978542328;6417.77;6411.22021484375;6408.3;37.24
0.26499998569488525;6408.3;6411.669921875;6402.8;11.62
0.2709999978542328;6402.8;6401.10009765625;6400.7;57.66
0.29899999499320984;6400.7;6384.56982421875;6400.3;12.8
0.38499999046325684;6400.3;6369.22021484375;6420.43;6.66
0.2540000081062317;6420.43;6414.81982421875;6410.0;29.02
0.25999999046325684;6410.0;6413.35986328125;6430.6;8.43
0.4050000011920929;6430.6;6451.080078125;6432.1;17.78
0.29600000381469727;6432.1;6436.72021484375;6428.1;25.64
0.27000001072883606;6428.1;6431.81982421875;6421.1;13.78
0.22599999606609344;6421.1;6420.66015625;6412.3;29.2
0.24400000274181366;6412.3;6412.9599609375;6417.8;11.21
0.22599999606609344;6417.8;6412.3701171875;6422.5;8.74
0.210999995470047;6422.5;6420.10986328125;6418.0;8.8
0.22300000488758087;6418.0;6412.5400390625;6420.0;6.28
0.4009999930858612;6420.0;6425.490234375;6429.6;117.24
0.21699999272823334;6429.6;6425.009765625;6429.5;4.63
0.21400000154972076;6429.5;6426.72998046875;6426.33;10.18
0.2070000022649765;6426.33;6423.7900390625;6427.0;4.92
0.2619999945163727;6427.0;6430.18994140625;6432.0;10.88
0.2680000066757202;6432.0;6436.68017578125;6426.7;6.79
0.21799999475479126;6426.7;6420.7998046875;6426.6;0.55
0.24699999392032623;6426.6;6417.52978515625;6418.5;9.36
0.21899999678134918;6418.5;6412.2998046875;6418.4;0.15
0.24899999797344208;6418.4;6406.91015625;6413.3;0.53
0.24899999797344208;6413.3;6416.3798828125;6413.3;2.14
0.2590000033378601;6413.3;6400.4501953125;6413.1;1.51
0.367000013589859;6413.1;6424.81005859375;6410.1;37.81
0.26100000739097595;6410.1;6408.08984375;6408.5;49.18
0.21199999749660492;6408.5;6404.83984375;6408.6;4.3
0.23100000619888306;6408.6;6400.47021484375;6355.0;0.96
0.4099999964237213;6355.0;6329.3701171875;6359.7;436.54
0.2720000147819519;6359.7;6345.06982421875;6362.3;2.32
0.38499999046325684;6362.3;6376.2900390625;6360.5;41.43
0.2770000100135803;6360.5;6356.759765625;6366.7;53.1
0.22699999809265137;6366.7;6364.919921875;6353.1;24.83
0.3529999852180481;6353.1;6333.6298828125;6357.5;57.24
0.2540000081062317;6357.5;6360.5498046875;6358.1;5.52
0.31200000643730164;6358.1;6366.68017578125;6362.0;14.42
0.24500000476837158;6362.0;6364.10986328125;6362.9;4.22
