dont_skip_probab;entry_test_price;prediction;test_price;volume
0.4970000088214874;3505.1;3463.52001953125;3482.26;7.0
0.46299999952316284;3482.26;3454.860107421875;3487.9;5.44
0.382999986410141;3487.9;3473.669921875;3474.99;1.95
0.37400001287460327;3474.99;3461.260009765625;3487.2;0.86
0.35100001096725464;3487.2;3478.6201171875;3496.2;25.55
0.42500001192092896;3496.2;3507.639892578125;3506.2;38.01
0.4320000112056732;3506.2;3518.889892578125;3506.3;26.75
0.3089999854564667;3506.3;3513.300048828125;3506.3;0.18
0.22599999606609344;3506.3;3504.25;3496.7;0.03
0.25200000405311584;3496.7;3499.320068359375;3495.6;6.23
0.42399999499320984;3495.6;3478.5;3497.0;10.09
0.2160000056028366;3497.0;3496.02001953125;3497.0;0.24
0.2849999964237213;3497.0;3490.320068359375;3497.0;0.19
0.29899999499320984;3497.0;3502.669921875;3499.6;3.82
0.2280000001192093;3499.6;3501.449951171875;3498.2;1.76
0.3490000069141388;3498.2;3507.60009765625;3503.5;1.03
0.3070000112056732;3503.5;3509.610107421875;3496.0;4.6
0.28299999237060547;3496.0;3499.830078125;3486.2;9.58
0.257999986410141;3486.2;3481.7099609375;3487.1;1.56
0.414000004529953;3487.1;3472.840087890625;3480.1;74.88
0.23800000548362732;3480.1;3478.969970703125;3484.1;9.5
0.34599998593330383;3484.1;3493.360107421875;3485.2;0.87
0.4650000035762787;3485.2;3503.31005859375;3489.98;2.8
0.34299999475479126;3489.98;3499.06005859375;3486.32;1.3
0.22300000488758087;3486.32;3487.81005859375;3493.9;2.04
0.22499999403953552;3493.9;3494.77001953125;3495.4;6.75
0.32499998807907104;3495.4;3502.06005859375;3492.79;8.49
0.34200000762939453;3492.79;3482.60009765625;3499.0;9.15
0.25999999046325684;3499.0;3501.429931640625;3498.2;10.04
0.2720000147819519;3498.2;3502.840087890625;3504.9;1.01
0.35899999737739563;3504.9;3513.949951171875;3503.2;7.22
0.28299999237060547;3503.2;3507.85009765625;3502.2;4.8
0.2160000056028366;3502.2;3501.25;3488.1;0.5
0.25699999928474426;3488.1;3483.580078125;3490.5;1.07
0.3310000002384186;3490.5;3483.139892578125;3487.3;17.54
0.23899999260902405;3487.3;3484.06005859375;3487.3;0.15
0.24899999797344208;3487.3;3483.8701171875;3477.9;3.28
0.24799999594688416;3477.9;3474.0;3489.5;0.25
0.26899999380111694;3489.5;3494.080078125;3492.38;0.38
0.24400000274181366;3492.38;3495.489990234375;3495.5;0.39
0.2280000001192093;3495.5;3497.35009765625;3495.9;1.68
0.22699999809265137;3495.9;3494.60009765625;3496.8;4.26
0.2199999988079071;3496.8;3498.179931640625;3497.6;1.49
0.2590000033378601;3497.6;3493.300048828125;3496.5;2.85
0.2150000035762787;3496.5;3495.610107421875;3496.39;0.6
0.25200000405311584;3496.39;3492.110107421875;3497.7;0.49
0.2680000066757202;3497.7;3500.7099609375;3502.2;9.36
0.4699999988079071;3502.2;3521.330078125;3502.2;3.65
0.30399999022483826;3502.2;3508.4599609375;3502.22;2.37
0.24899999797344208;3502.22;3498.419921875;3503.0;1.47
0.26899999380111694;3503.0;3504.280029296875;3505.0;20.06
0.28600001335144043;3505.0;3503.5400390625;3505.4;26.11
0.33000001311302185;3505.4;3513.739990234375;3500.6;0.9
0.2800000011920929;3500.6;3495.18994140625;3500.7;4.97
0.27799999713897705;3500.7;3504.56005859375;3501.2;7.71
0.24699999392032623;3501.2;3497.510009765625;3502.7;1.18
0.26600000262260437;3502.7;3507.10009765625;3508.05;0.3
0.2849999964237213;3508.05;3513.610107421875;3507.7;0.06
0.2919999957084656;3507.7;3501.06005859375;3505.1;3.0
0.22499999403953552;3505.1;3503.3701171875;3505.3;1.18
0.22499999403953552;3505.3;3503.510009765625;3507.3;1.03
0.2549999952316284;3507.3;3511.030029296875;3507.38;0.59
0.27799999713897705;3507.38;3512.330078125;3510.8;1.38
0.4000000059604645;3510.8;3512.2099609375;3500.0;156.75
0.23199999332427979;3500.0;3499.31005859375;3444.5;9.13
0.40799999237060547;3444.5;3448.18994140625;3460.8;154.96
0.5120000243186951;3460.8;3413.2099609375;3454.8;17.87
0.20999999344348907;3454.8;3454.4599609375;3456.0;0.66
0.3400000035762787;3456.0;3463.89990234375;3446.0;7.13
0.30399999022483826;3446.0;3438.3701171875;3449.0;2.96
0.27799999713897705;3449.0;3443.389892578125;3452.5;2.68
0.3869999945163727;3452.5;3463.77001953125;3453.0;0.0
0.296999990940094;3453.0;3458.68994140625;3457.23;2.65
0.25099998712539673;3457.23;3460.139892578125;3449.43;3.73
0.2750000059604645;3449.43;3443.909912109375;3448.7;2.17
0.2669999897480011;3448.7;3443.780029296875;3444.1;2.46
0.32600000500679016;3444.1;3438.280029296875;3442.0;22.0
0.23100000619888306;3442.0;3440.610107421875;3445.3;5.45
0.3009999990463257;3445.3;3442.830078125;3445.3;26.51
0.3269999921321869;3445.3;3453.14990234375;3441.6;1.57
0.257999986410141;3441.6;3436.889892578125;3440.1;0.37
0.2329999953508377;3440.1;3441.669921875;3450.2;5.42
0.29100000858306885;3450.2;3447.669921875;3454.1;22.66
0.3840000033378601;3454.1;3462.419921875;3443.0;24.84
0.3330000042915344;3443.0;3432.989990234375;3434.6;4.35
0.23399999737739563;3434.6;3433.159912109375;3444.9;6.37
0.2840000092983246;3444.9;3440.110107421875;3439.0;8.99
0.4620000123977661;3439.0;3456.419921875;3442.2;4.69
0.32199999690055847;3442.2;3432.8701171875;3447.0;2.16
0.3709999918937683;3447.0;3453.219970703125;3450.6;37.17
