dont_skip_probab;entry_test_price;prediction;test_price;volume
0.4950000047683716;3967.8;3919.699951171875;3962.3;15.86
0.42800000309944153;3962.3;3976.639892578125;3957.8;0.1
0.2329999953508377;3957.8;3954.080078125;3985.6;1.6
0.328000009059906;3985.6;3986.419921875;3970.7;29.07
0.3779999911785126;3970.7;3980.10009765625;3977.06;1.71
0.20900000631809235;3977.06;3975.56005859375;3963.0;2.5
0.24799999594688416;3963.0;3964.080078125;3967.4;0.78
0.23199999332427979;3967.4;3963.699951171875;3979.01;1.17
0.3370000123977661;3979.01;3984.7900390625;3972.8;6.47
0.22100000083446503;3972.8;3971.72998046875;3973.8;9.14
0.3190000057220459;3973.8;3979.419921875;3978.0;0.32
0.22300000488758087;3978.0;3975.0400390625;3967.21;1.53
0.24899999797344208;3967.21;3962.110107421875;3963.5;0.94
0.23399999737739563;3963.5;3959.840087890625;3968.38;1.97
0.2529999911785126;3968.38;3969.89990234375;3973.81;0.01
0.2879999876022339;3973.81;3977.4599609375;3963.3;0.02
0.25699999928474426;3963.3;3957.679931640625;3964.9;1.08
0.25600001215934753;3964.9;3966.280029296875;3960.1;1.67
0.21699999272823334;3960.1;3957.68994140625;3970.7;1.61
0.30399999022483826;3970.7;3973.97998046875;3975.0;7.06
0.33399999141693115;3975.0;3977.719970703125;3984.96;21.24
0.335999995470047;3984.96;3990.510009765625;3984.34;7.2
0.42399999499320984;3984.34;3997.080078125;3976.19;14.37
0.31700000166893005;3976.19;3965.199951171875;3971.1;0.28
0.24199999868869781;3971.1;3966.39990234375;3972.5;0.31
0.3610000014305115;3972.5;3964.52001953125;3977.4;50.02
0.32100000977516174;3977.4;3983.25;3979.8;0.01
0.32899999618530273;3979.8;3985.989990234375;3971.7;1.16
0.22100000083446503;3971.7;3969.909912109375;3977.1;6.0
0.2619999945163727;3977.1;3979.139892578125;3980.1;0.21
0.2800000011920929;3980.1;3982.8701171875;3989.3;2.14
0.3199999928474426;3989.3;3992.830078125;3990.67;11.63
0.35100001096725464;3990.67;3996.550048828125;3988.43;10.84
0.2590000033378601;3988.43;3989.43994140625;3985.41;4.62
0.20100000500679016;3985.41;3984.719970703125;3997.2;2.13
0.32899999618530273;3997.2;4002.760009765625;3998.0;4.55
0.20900000631809235;3998.0;3997.389892578125;3997.06;5.78
0.20800000429153442;3997.06;3995.9599609375;3999.5;3.75
0.33399999141693115;3999.5;4004.18994140625;4001.4;11.1
0.3009999990463257;4001.4;4005.340087890625;3919.2;2.93
0.43299999833106995;3919.2;3891.469970703125;3929.6;101.42
0.48500001430511475;3929.6;3886.02001953125;3939.7;30.59
0.37599998712539673;3939.7;3948.3701171875;3960.1;4.82
0.41600000858306885;3960.1;3964.830078125;3957.87;165.75
0.4169999957084656;3957.87;3970.93994140625;3952.4;0.12
0.25200000405311584;3952.4;3953.81005859375;3959.9;0.29
0.2930000126361847;3959.9;3962.929931640625;3947.76;4.64
0.22699999809265137;3947.76;3944.260009765625;3947.8;0.14
0.296999990940094;3947.8;3941.139892578125;3957.0;12.49
0.32499998807907104;3957.0;3962.97998046875;3977.77;0.55
0.4339999854564667;3977.77;3992.280029296875;4004.0;6.16
0.45899999141693115;4004.0;4023.510009765625;3999.5;17.9
0.38999998569488525;3999.5;4008.300048828125;4000.7;15.88
0.24699999392032623;4000.7;3996.719970703125;3997.7;5.42
0.2590000033378601;3997.7;3999.590087890625;3997.9;0.06
0.28700000047683716;3997.9;4000.8701171875;3996.8;3.1
0.23499999940395355;3996.8;3993.75;4000.0;5.48
0.19300000369548798;4000.0;3999.9599609375;4013.5;0.58
0.421999990940094;4013.5;4025.7099609375;4007.9;18.34
0.2709999978542328;4007.9;4009.889892578125;4024.9;3.5
0.41100001335144043;4024.9;4024.0400390625;4027.1;503.08
0.4410000145435333;4027.1;4042.719970703125;4023.2;8.41
0.3370000123977661;4023.2;4029.330078125;4003.1;4.58
0.45899999141693115;4003.1;3970.760009765625;4015.31;8.49
0.4050000011920929;4015.31;3998.010009765625;4010.7;24.26
0.375;4010.7;4020.0400390625;4013.62;1.19
0.2809999883174896;4013.62;4016.840087890625;4005.0;0.32
0.3009999990463257;4005.0;3995.419921875;4001.4;0.17
0.2460000067949295;4001.4;3996.510009765625;3990.0;1.07
0.3050000071525574;3990.0;3981.719970703125;4001.1;8.72
0.31299999356269836;4001.1;4005.6298828125;4004.63;3.67
0.4580000042915344;4004.63;4024.070068359375;4005.7;10.17
0.32199999690055847;4005.7;4011.580078125;4009.6;0.21
0.28600001335144043;4009.6;4005.179931640625;4008.56;17.73
0.3199999928474426;4008.56;4014.2099609375;3997.3;0.85
0.34700000286102295;3997.3;3990.169921875;3992.0;40.21
0.2980000078678131;3992.0;3982.780029296875;3992.27;0.51
0.24300000071525574;3992.27;3992.760009765625;3995.08;2.06
0.3529999852180481;3995.08;3997.7900390625;3985.6;35.82
0.38999998569488525;3985.6;3969.52001953125;3978.8;10.9
0.289000004529953;3978.8;3970.47998046875;3989.68;0.54
0.2460000067949295;3989.68;3989.889892578125;3983.0;4.71
0.4399999976158142;3983.0;3998.6201171875;3982.15;4.23
0.3569999933242798;3982.15;3968.360107421875;3981.9;5.05
0.23999999463558197;3981.9;3982.550048828125;3993.28;0.44
0.4090000092983246;3993.28;4005.610107421875;3983.5;0.26
0.28299999237060547;3983.5;3986.780029296875;3980.6;0.38
0.26499998569488525;3980.6;3974.179931640625;3981.0;0.19
0.23399999737739563;3981.0;3976.969970703125;3993.7;0.36
0.41499999165534973;3993.7;4006.449951171875;3990.92;2.86
