start,open,high,low,close,volume
1375574400,95.49,96.7,95.49,96.38,1014.5235362900004
1375660800,96.38,98.91,96.21,97.4,3048.5892689999987
1375747200,97.4,98.9,97,97.8,2547.578636850001
1375833600,97.8,98.3,95.5,97,1576.1762730000003
1375920000,97,97.17,91.4,94.25,4705.529925580003
1376006400,94.25,95.51,89.51,92.28,5812.515605569995
1376092800,92.28,94,92.14,93.51,754.8018569000004
1376179200,93.51,94.52,93.2,94,713.8758175800003
1376265600,94,96.24,93.31,95.35,2952.4075711899986
1376352000,95.12109,98.2,94.23,98.15,3648.4089189699985
1376438400,98.15,101,97.36828,99.16,7846.492780709995
1376524800,99.16,100.01,96.24,98.08,1753.5599823200005
1376611200,98.08,99,96.53,98.3,1951.7786418699998
1376697600,98.3,99.7,97.5,99.4,1615.59247463
1376784000,99.4,100,98.42,99.25,929.14723601
1376870400,99.25,105,98.82,102.6,7080.4558395799995
1376956800,102.6,104.94,100.48,104.94,3902.8350281299995
1377043200,104.94,114.45,104.57,110.43,9638.151690220013
1377129600,110.43,113.01,107.99,109.14,4045.127638249999
1377216000,109.12,110,104.3,107.89,5331.1140968300015
1377302400,107.89,110.6,106.61,108.3,2803.0204797499996
1377388800,108.3,114.76,108.3,113.11,6014.106025700005
1377475200,113.11,113.9,110,112.45,4109.3120814899985
1377561600,112.45,119,111.77,117.7,8924.553084980007
1377648000,117.7,119.76,116,118,3584.815214620001
1377734400,118,121,117.29,118.5,2747.1794312300003
1377820800,118.5,126.3,118.05,125,9663.09508723
1377907200,124.89,134.94,123.75,127.8,12540.395542530006
1377993600,127.8,132,126.81,130.41,2135.05386644
1378080000,130.41,132.05,128,129.45,4276.481795529997
1378166400,129.45,131,126.9,129.18,3741.2698006499995
1378252800,129.18,130,115,122.24,9415.628178130002
1378339200,122.24,127.99,115.81,122.63,7311.008490739999
1378425600,122,124.75,115,116.82,5692.475593949997
1378512000,116,121.10889,115.5,119.76,2912.9176587199986
1378598400,119.79,120.84,116.77,117.98,2715.898271069999
1378684800,117.98,124,115.98561,121.5,8273.399877899996
1378771200,121.5,124.24,120.07,122.07,3629.3281111199985
1378857600,122.07,127.64,118.39,126.34,9111.432912739992
1378944000,126.34,128.5,123,126.63,5194.317503479993
1379030400,126.63,129.11,124.82,127.18,2538.3591242800003
1379116800,127.18,127.98,122.53,124.5,3550.531896979998
1379203200,124.5,126.35,123.15,125.06,1974.5483203299998
1379289600,125.06,126.84,124,125.68,1712.4362809400004
1379376000,125.68,127.74,125.32,127.13,1794.382394649999
1379462400,127.13,128.41,125.78,126.9,3953.9162597600007
1379548800,126.9,127.63,123.39,124.38,3450.8936406900007
1379635200,124.38,126.01,121.5,122.91,3841.594453770001
1379721600,122.92,124.02,122,123.64,1025.7313635100002
1379808000,123.64,123.64,122.22,122.97,1088.1006084700002
1379894400,122.97,124.09,122,122.7,2469.523567990001
1379980800,122.7,124.19,121.89,124.09,3165.4737437800004
1380067200,124.09,125.22,123.35,123.74,1901.2999999600002
1380153600,123.74,125.02,123.3,125.02,1042.6676612200004
1380240000,125.02,126.86,124.1,126.48,2580.8769214
1380326400,126.48,127,124.8,126.9,2571.1679915899995
1380412800,126.9,128.8,126,126.76,3016.05450777
1380499200,126.76,127.51,123.76,125.95,3135.10500409
1380585600,125.95,127.9399,125.81,127.49,2219.1691880699987
1380672000,127.49,128.5,83.26,103.85,38824.147412719925
1380758400,103.85,118.74,101.66,117.87,11427.927824470007
1380844800,117.87,123.25,117.41,121.94,6676.865954030001
1380931200,121.94,125,115,121.61,1481.50161188
1381017600,121.61,122.5,121.01,122.49,422.95448224000023
1381104000,122.49,124.45,120.8,123.48,4210.970584710003
1381190400,123.48,125.16,122.02,124.11,5210.937500259999
1381276800,124.11,127.99,123.36,126.00071,6499.0595046800045
1381363200,126.00071,126.79,125,126.1,2345.0675336
1381449600,126.1,127.4,125.54,126.9,2190.7188365100005
1381536000,126.9,127.96,126.65,127.8,1651.9140287400005
1381622400,127.8,133.23,127.55,132.83,6023.342517899999
1381708800,132.83,139.99,132,135.4,12393.23238054002
1381795200,135.4,150,134.09,144.39,10823.081067560004
1381881600,144.39,147,137.21,137.56,15524.783664650002
1381968000,137.54,144.98,133.99,143.94,5243.079118519997
1382054400,143.94,155.25,143,153,14301.98234206001
1382140800,153,178.5,151.5,166.5,20879.364605999956
1382227200,166.5,168.875,162.31,166.89,3863.518812809999
1382313600,166.89,183,166,180.37,12824.047880929995
1382400000,180.5,215,179.1,192.01,18573.704642139997
1382486400,192.01,212.89,187,203.99,13850.490320450022
1382572800,203,210.995,155.81,193.72,41667.45363898996
1382659200,194,195.13,167.75,187.5,20296.501127759973
1382745600,186.62,190,175.21,179.55,6338.255311270003
1382832000,179.55,198.75,179.1,197.75,6630.655765750005
1382918400,197.75,199,192.15,196.01,5606.9753961
1383004800,196.01,205,195.37,204.69,8096.472628400002
1383091200,204.69,206,195.05,198.74,14232.486489679997
1383177600,198.74,204,195.28,202.52,5305.9211695400045
1383264000,202.52,204,200.5,201.754999,1952.7053384400015
1383350400,201.754999,205.79,201.33,204.94,4066.7962885399957
1383436800,204.94,219.89,203,213.8975,4806.655272029999
1383523200,213.8975,230.5,211,226.5049999,11540.657152720001
1383609600,227.98,250.75,225.44,242.88,23863.268496009983
1383696000,242.88,265,240.6,263.24,27966.67725296001
1383782400,263.24,297.79,262,291,35718.73355111004
1383868800,290.8,334.95,288.89,333.9,22682.49864820001
1383955200,333.9,386,297,338.22941,30872.076797900012
1384041600,339.39,340,265.11,325,35011.0882590099
1384128000,321,357.95,311.56,344.27,10432.575318270003
1384214400,344.27,400,340,354.96,13171.567197200015
1384300800,354.96,414.73,354.96,399.89,13177.36305244001
1384387200,399.89,423.5,392.8,413.72901,14444.44278132
1384473600,413.72901,439.94,388.011,412,17634.479121640008
1384560000,412,448.95,410,435.13,9998.215446970014
1384646400,434.53,499.99,434.53,492,9940.384486120027
1384732800,493.2,775,490.11,689,22793.88456593
1384819200,690,909,360,536.75,36122.82421655
1384905600,535.01,630,450.01,599,27980.058544189982
1384992000,599.12,745,589.9,730,17172.320148500014
1385078400,730,839.77,682.32,806.3,13025.868339460008
1385164800,815,886.876543,775,847.666666,9697.729575360021
1385251200,847.666666,860,745,815,11944.357097990014
1385337600,815,844.579,768,818.98,9450.800310230003
1385424000,813,960,800,952,10077.498464580009
1385510400,952,969.99,894,963,13048.799749360007
1385596800,962,1050.34,945,1016.1,9445.117711510013
1385683200,1016.1,1142,999.12,1132,9113.559804859999
1385769600,1131,1171.25,1090,1119.52,4983.66070786
1385856000,1119.52,1126,780,955,31250.479512550013
1385942400,950.2601,1059,936,1037.07,12089.100720820012
1386028800,1037.11,1089.88,1000,1055,5611.054498409998
1386115200,1055,1175,1051,1138.5,6798.5438752300015
1386201600,1135,1141,848.42,1023.87,23514.054724359998
1386288000,1029.02,1032.04,790,820,28927.866834959976
1386374400,815,842.23,538,693,43633.719149369914
1386460800,693.3,790.39,650,784.9,13389.524043819983
1386547200,786,901,767.21,899.01,15616.739910150018
1386633600,899.94,992,895,983,11649.876726110017
1386720000,983,990,804.26,879.3,15666.66682846002
1386806400,879.3,893.97,838,873,8415.494241090006
1386892800,873,923.71,850.02,885.02,9505.176954780012
1386979200,885.1,888.8970413,840,850.78,4137.604343620004
1387065600,854.98,871.8845,805,859.71,11424.004891850022
1387152000,859.71,864,650.9088,690,28834.343803909993
1387238400,690,751,613,675,24706.123084439983
1387324800,675,679.038754,381.51,520.13,80370.25472555001
1387411200,519.74,700,491,684.99,37422.24015113999
1387497600,685,721,570,609.01,26049.151557560028
1387584000,609,649,568,595.03,12661.488272620052
1387670400,595.06,674.39,574.0123,614.999,13691.576196660017
1387756800,612.66,669,608.01,654.76,8551.655179900008
1387843200,654.76,670,627,651.83,6809.510839800008
1387929600,651.83,681,635,679.5,3822.455169600003
1388016000,680.78,764,677,757.3889,18162.000693120015
1388102400,757.3889,763,704.0123,720.61,11287.904385479993
1388188800,720.61,740.01,690,712.2,10093.621957200006
1388275200,712.2,732,700.0123,728.3,6143.9319119300035
1388361600,728.3,740.62618,724.73,736.5,4240.772021890002
1388448000,735.5,740,710.02,729.99,8575.192633870023
1388534400,729.99,757,729.99,754.22,5883.996954870003
1388620800,754.22,800,742.52,784.34,9586.121396260005
1388707200,784.34,818.99,768,807,10263.998388280012
1388793600,807,830.4,791.04,829,10772.809433980017
1388880000,829.97,939.8,825,905.36,18927.679174969988
1388966400,905,995,875.181,918.89,21096.35486362998
1389052800,915.7,943.15,781,781,25369.01341472998
1389139200,785.01,849,765,824.89,20378.968540669983
1389225600,824.89,846.35,779.99,826.2,15886.57028169999
1389312000,825.5,860.64,799.98,853.02,8014.593368300003
1389398400,850,915,848,896.39,10527.82791666001
1389484800,898.5,906,824.45143,842.1,10375.972665580019
1389571200,842,844.68,784,824.5,14315.383670610001
1389657600,823.17,836.99,802.3,816,4823.168245110005
1389744000,816,850.25,811.25,842.111,7289.521449140008
1389830400,842.101,847.68,812.48,812.48,3692.75878476
1389916800,812.48,820.22,765.03,797.93,11575.61088467
1390003200,797.93,820,794.93,811.22,3998.697769869999
1390089600,811.2,842,794.41,841.11,6687.323776240012
1390176000,842.07,844.99,815.01,827.11,5520.45995362001
1390262400,826.02,834.17,813.6,824.34,2903.505476929999
1390348800,824.34,826.5,803.1,818,2945.316087340005
1390435200,817.99,823,802.52,811.01,2843.0989652800026
1390521600,811.01,812.7689,767.23,778,11265.34322501002
1390608000,778,817,774.38,805.4,4720.00758213
1390694400,806.81,836.7318,794.64,815,7525.65978301
1390780800,815,824.9999,726.5,750,15625.479356300002
1390867200,748.123,814.5,741.214,784.0001,13668.45243575002
1390953600,787,805,781.4417,791.56,3868.7226636200053
1391040000,792.69,812.65489,770,801.5,8206.217542280006
1391126400,801.5,809.6746,793,803.5,3913.085330870002
1391212800,803.5,829,801,812.5211,4541.254337039999
1391299200,812.5211,827.2,811,814.222,3153.1898499500003
1391385600,814.222,815.2,798.5,806.01,3466.195152719999
1391472000,806.01,814.4,795.2,802.69,3366.510283609998
1391558400,802.69,807.48,777.85,778.37729,5230.734397109997
1391644800,780.51,829,678.03,763.11,21159.224309889974
1391731200,763.99,764,620,702,42804.76920564001
1391817600,702,723.97,667,680.49,11134.320208940013
1391904000,680.49,728.89934978,666.53,689,12100.344022960013
1391990400,686.1,703,200,686.8313,41517.22010699995
1392076800,686,721.35,631.2,674.5,39542.291483100045
1392163200,674.5,684.9,642,652.05,12849.018104100027
1392249600,652.05,658.9899,603.43,605.5001,17171.08754769
1392336000,605.6,710,535,668,53636.57337953999
1392422400,668.5,670.99,633.3,651.92,10844.266203530029
1392508800,654.8,670.9999,585,621,16763.054239990033
1392595200,622.19,664,611,630,15692.726312780022
1392681600,630,651.3,611.304999,627.95,8469.43099037002
1392768000,627.95,636.85,617.89,621.75,4720.49523819
1392854400,621.75,629,561,561.2,25284.882886179945
1392940800,561.4,588.48969696,530,580,28472.391686109895
1393027200,581,619,562,608.7,14739.583484510022
1393113600,610.27,644.93,601,607.15175,15802.431095460011
1393200000,607.15175,614.89,531.1,535.9999,34137.10106319996
1393286400,533,549,400,534.6,94597.86636943986
1393372800,534.69,609,526.7501,584,37741.30928936994
1393459200,584,601.2,568.75,583.89,12048.3850753
1393545600,582.01,591.18,545,553.9799,15311.961113329997
1393632000,553.9799,577.25,540.2044,568.75,8621.818636850028
1393718400,568.75,572.24,555.161,565.37191,3148.2821334500004
1393804800,566,719.25,563,680.98,50924.07018684998
1393891200,680.98,703.85,658.5,672,25028.502508719954
1393977600,672,678.9999,651.21,669.61,8382.052502650018
1394064000,669.61,676.43,648.7,668,7086.165828120006
1394150400,667,669,616.23,631.01,17244.45861631
1394236800,631.01,639.999,600.6,616.8001,10974.237405330008
1394323200,616.9,654.999,610.25,638.5,8299.770144150001
1394409600,638.5,648.3,606,626.9801,11578.324512090017
1394496000,626.9801,641.9999,615.31,634.01,3637.3477821499996
1394582400,634.01,654,631,636.2296,7288.498057810017
1394668800,636.2296,648,634.5001,644.18,3312.9606755300083
1394755200,644.18,645,623.5,627.98,5526.445395300005
1394841600,628.89,639.8899,626.3,635.45,1740.3910147399997
1394928000,635.45,638,628.5801,632.6,1904.315915269999
1395014400,632.6,632.6,619.2,623.8,3762.448823929998
1395100800,623.8,623.8,600,615.5999,7741.050951310013
1395187200,615.5999,622.2,605.9841,609,3436.9250322000003
1395273600,608.9841,609,584,586.5551,8105.020791800012
1395360000,588.8294,605.96,555.5,570.995,19211.332262460015
1395446400,570.9898,574.24,550.09,563,6733.799717730006
1395532800,563,571,555,558,4844.280873330002
1395619200,558.5,590,550.5,585.6587,9278.286354000005
1395705600,585.6587,586,568.55,583.9899,4905.603576660011
1395792000,583.89,593.25,566.51,576.61,7667.59362201001
1395878400,577.9999,579.4799,465,474,41011.67727724997
1395964800,475,533.36,470,502.25,36005.67686615986
1396051200,503.2499,507.99,485.45,492.4398,4638.419608480005
1396137600,490.01,491.9999,436.2,460.9999,26186.409161049978
1396224000,460.9999,488,436.1,456.9899,22023.944724199995
1396310400,456.89,513.9,453.4,479.9181,20007.74475681
1396396800,479.9181,496.2,432,439.8999,14750.121768330026
1396483200,439.8999,463,415.99,447.9999,10787.719293880024
1396569600,448,458.5899,431.2001,448.895,5557.533295220002
1396656000,448.895,464.5,445.2,463.99,3086.3469877400003
1396742400,463.98,465.9998,450.2,458.78,1207.381859889999
1396828800,458.7799,461,445.111,448,2884.8511577399995
1396915200,448,458.8,445.679,452.3849,2040.8305625699986
1397001600,452.3849,455.13590891,440.2,442.4,1329.8698999399983
1397088000,442.4,442.8689,357,364.2,15293.527040009996
1397174400,364.04989,433.6,341.1,422.65,22641.387408030023
1397260800,421.999,441,414,423.3,5915.040700630006
1397347200,423.3,428.2,400.0005,418,4029.0886447300018
1397433600,417.6,478,407.9999,460.5394,19075.896932160013
1397520000,460.5394,526.995,452.11,520.1,14443.881037740024
1397606400,520.1,547,495.2,531.25,15087.69715070001
1397692800,531.25,535.7499,486.1001,500,7835.837168570002
1397779200,499,503.9999,474.8,480.4202,4192.189137580006
1397865600,480.4202,513.9899,474,505,4748.803486890001
1397952000,505,517.995,493.51,503,2851.3820450200014
1398038400,503,515.646,492.24,499.8,2731.911927159995
1398124800,499.25,506,488.02,491.789886,1975.083523619999
1398211200,491.789886,496,483.0101,491.78,1493.7276182800001
1398297600,492.2651,504.96,481.15,504.5,3158.9107411300015
1398384000,504.9,504.96,441.3,464.33566,12013.173137969998
1398470400,464.33566,469.19,450,460.75,2990.273585019996
1398556800,460.75,465.6,429.5999,429.9851,2250.3174669500013
1398643200,430,450,423.5,441.38999999,7639.170471930004
1398729600,441.38999999,454,435,447.7899,4151.357156619999
1398816000,447.7899,453.9899,432.87,451.4,3657.250956780007
1398902400,451.4,463.53,448.9999,461.35,2818.6792795
1398988800,461.11992999,461.11992999,443,452,1593.9419985999996
1399075200,451.99,451.9999,430,439.7398,2151.06111409
1399161600,439.7297,441.4999,429.6,438.6,1788.0215496600008
1399248000,438.58799899,444.4,425.5999,432.389,1945.6850488400012
1399334400,432.389,435.39,419.6,430.7,3280.77309497
1399420800,430,453.6,427,441.6,6500.180907889997
1399507200,440,450.59,438,438.49,1835.5038236300004
1399593600,438.49,456.6,438.49,454,2077.1722630299996
1399680000,454,459.65,449.05,457.64,2656.178172569991
1399766400,457.64,458.4,430,437.96,2234.174851350001
1399852800,437.96,442,432.8,440.9,1678.9155073299987
1399939200,440.9,440.9,434.6,438.81,1126.3365407900005
1400025600,438.81,448,438.6,445,1974.4801551200003
1400112000,445,451.4,444.02,447.58,831.7362971100009
1400198400,447.58,453,444.3,448.6,1126.3360057999994
1400284800,448.6,450,447,449,531.1794503399999
1400371200,449,449.1,445.75,447.4,333.85395562
1400457600,447.4,448.5,445.44,447,629.9757734199999
1400544000,447,498.68,446.5,491.4,13236.62495637
1400630400,491.4,501,489.55,494.99,3868.298523400001
1400716800,495,530,493,528.85,10151.192130639982
1400803200,528.85,544.78,521.12,525.7,7550.137513340002
1400889600,523.61,529.75,516.2,529,2355.484190019999
1400976000,529,586,528.92,573.99,18647.917490599993
1401062400,573.99,593.3,567.23,587.75,8630.443976190003
1401148800,587.75,597.3,553,576.08,7335.973415250002
1401235200,576.08,583.5,565.5,580,3839.6168427000016
1401321600,580,583,563.01,571,2953.8632597900055
1401408000,571,630,569.85,621,13439.199684910009
1401494400,621,629,610.39,628.1,3872.283217270002
1401580800,628.1,680,619.8,629.88,16409.535680080022
1401667200,629.88,679.8,617.46,667.11,10718.500240580006
1401753600,667.79,685,652.37,674,10293.209236130033
1401840000,674,674,621.21,642.9,12123.915506379999
1401926400,642,672,641.1,661,5007.838604640004
1402012800,661,664.94,648,649.39,1705.7350257200005
1402099200,649.35,659.4,638.3,657.6,3644.640685890003
1402185600,657.6,664.5,653.55,659.7,1735.7415429799992
1402272000,659.7,661.99,639.99,650.3,3337.109272000001
1402358400,650.7,672,646.7,657.02,3838.52640264
1402444800,657.02,666.5,636.4,638.4,3754.012033860005
1402531200,638.4,647,576,597.99,11501.674262440005
1402617600,596.9,620.97,595,604.9,6891.917151989998
1402704000,605.2,606.98,536.5,573.69,10900.284372729995
1402790400,574,595.1,542,593.89,7488.951528260009
1402876800,593.61,612,585,591.1,6800.025818140013
1402963200,591.1,619,591.1,614.4,5054.04294958
1403049600,614.4,619.6,601.7,608.8,2847.864738690001
1403136000,608.6,611.99,593.6,597,2038.560328609998
1403222400,597,598.28,582.4,592.89,3450.082165590002
1403308800,592.89,599.91,583.7,596.99,2298.8499069199997
1403395200,596.99,615,595.6,603.4,2515.39115811
1403481600,603.4,604.19,581,591.57,1846.1934791700003
1403568000,591.57,597.79,580.03,582,2686.8333187200005
1403654400,582,584.99,561.94,566.59,3468.6919158199994
1403740800,566.59,584,563.34,581.98,3753.018159119999
1403827200,581.99,604.9,577,604.48,4318.268214639999
1403913600,604.48,607.21,593.94,596.6,2569.547248639999
1404000000,596.6,607,593.58,601.5,1398.3692504999995
1404086400,601.95,647.99,598.41,640.4,11253.764688739997
1404172800,642.26,665,638.6,642.81,9278.483487400012
1404259200,641.35,662,640.16,654.61,3981.2624456400054
1404345600,654.61,654.61,637,644.9,1603.380837989999
1404432000,644,648.66,629.9,634.15,1959.9942254899988
1404518400,632.58,638.4,627.71,631.88,1060.2206230199995
1404604800,631.88,644.69,631.12,638,1926.2724836299979
1404691200,637.76,639.76,617.53,621.44,1574.5764395700005
1404777600,621.44,629.85,617.99,625.36,1285.2533916799985
1404864000,625.36,632.99,620.38,624.47,1998.5973575299995
1404950400,624.47,626.55,609.9,616.99,1717.3281090399994
1405036800,616.99,636.4,615.86,636,2699.658607359999
1405123200,636.23,642.79,630.3,636.36,1799.4698380199973
1405209600,636.7,638.21,627.97,630,717.7831528899994
1405296000,630,630.25,616.86,619.93,1642.4319418000011
1405382400,619.93,627.99,619.12,620.8,1363.022989789999
1405468800,620.8,622.5,612,616.48,1341.3414980299995
1405555200,616.48,627.5,613.4,623,1534.2569555499995
1405641600,622,633.6,617.1,630.8,2778.1966086299976
1405728000,630.8,632.1,625.86,629.3,585.90703487
1405814400,629.3,629.3,621,624.02,498.3292441400001
1405900800,624.02,624.95,617,620.01,857.8066545800002
1405987200,620.01,623.17,618.66,620.1,807.7536424299998
1406073600,620.1,620.9,617,619,567.0124861099997
1406160000,619,619.99,593.61,603.98,3414.2033014000017
1406246400,603.98,608,594.49,600.47,1858.0625772199983
1406332800,600.47,600.6,589.01,594.38,1588.7056831699997
1406419200,593.9,599.78,590.37,591.55,1264.3391015399982
1406505600,591.5,592,572.11,584.99,4826.803110819999
1406592000,584.86,590,578.38,583.2,2369.886731760002
1406678400,583.2,583.98,561.58,565.99,2605.682069149999
1406764800,566,590,561.48,580,6384.725188189998
1406851200,580,605.72,579.1,594.6,5546.787348080002
1406937600,594.6,596.6,585.41,588.68,772.2798916099997
1407024000,588.68,589,578.7,587.58,1209.46412097
1407110400,587.58,595,581.24,586.6,1507.293003839999
1407196800,586.6,588.77,579.5,582.94,1751.5172031099967
1407283200,582.94,586.3,575,582.82,2546.553946499996
1407369600,582.82,592.7,577.09,588.27,3468.7376948700025
1407456000,588.27,598.88,587,591.25,2043.9439674700004
1407542400,591.25,591.25,584.4,589.98,593.8125126499995
1407628800,589.49,594.49,584.36,588.61,829.4399002299997
1407715200,588.61,588.7,569.8,572.51,3315.1721599500015
1407801600,572.51,578.8,562.92,569.54,3069.2704108500016
1407888000,569.52,571.4,525.8,546.99,6904.983755730002
1407974400,546.99,546.99,465,510.98,15150.503938850003
1408060800,509.99,519.5,480.7,496.39,8266.029938690008
1408147200,496.39,523.11,484.6,520,8531.763554250003
1408233600,520,522.43,485,498.5,5667.565858840003
1408320000,497.57,512.3,444.5,468.04,14159.355004439987
1408406400,467.95,492.61,462.91,487,12080.205275380022
1408492800,487.26,521.89,464.49,511,17173.825565130013
1408579200,511,534.89,510.99,519.27,8995.374354370022
1408665600,518.3,525,503.71,515.81,5121.22225935001
1408752000,514.42,515.58,492,499.49,3345.6680603999966
1408838400,499.49,517.7,496.61,511.4,3187.3759435599964
1408924800,511.4,511.41,497.89,501.76,2565.4250408099974
1409011200,501.49,517.47,499.34,512.69,7522.012137490015
1409097600,512.3,522.8,508.22,508.35,3700.3758321199984
1409184000,508.35,514.77,504,505.87,2083.342332610001
1409270400,505.87,513.99,499,508.52,3331.3631644200027
1409356800,508.52,508.52,496.64,500.05,1115.6525103200008
1409443200,500.05,500.27,472.05,477.81,5663.636765060003
1409529600,477.81,484.9,471.5,472.61,3394.247291310001
1409616000,472.98,484,468.96,475.45,5457.288909570016
1409702400,475.46,479.9,473.25,474.14,1941.6247372500018
1409788800,474.14,497.24,473.53,489.98,6759.0061152100025
1409875200,489.98,491.42,478.79,481.89,1337.45725722
1409961600,481.89,486.9,480.18,483.95,1206.3138379000004
1410048000,483.95,487.1,480.4,480.99,681.6691985999992
1410134400,480.99,480.99,464.5,471.93,6272.2812360000025
1410220800,471.93,479.7,463.3,473.06,5666.574439040001
1410307200,473.09,489.99,472.68,478.12,4588.750961580001
1410393600,478.12,480.6,472.31,477.38,2698.2514459799995
1410480000,477.38,477.98,467,474.37,1414.63559256
1410566400,474.37,483.93,473.07,478.69,6129.700514460001
1410652800,478.69,481.56,475.79,477.33,1694.6432015800003
1410739200,477.13,480.3,474.85,474.87,3107.978973400006
1410825600,474.87,475.5,462.3,466.75,1940.5051097399999
1410912000,466.89,467.75,451.69,458.3,3704.395940590003
1410998400,458.3,458.3,409.05,424.99,15838.48813476002
1411084800,425,431.92,381.69,393.25,11792.446882510012
1411171200,393.33,426.3,386,408.55,16593.68117405001
1411257600,408.52,414.14,393.52,400.27,7351.640290750009
1411344000,400.27,411.2,398,404.99,4524.111305699999
1411430400,404.99,447.11,392.52,439,23377.833420040013
1411516800,439,440.28,422.27,424.51,5854.68828420001
1411603200,424.52,426.97,405.07,409.86,6101.746568980014
1411689600,409.86,415,396.91,405.3,5294.986303560015
1411776000,405.3,409.04,393.35,400,2842.6989704400007
1411862400,400,402.9,367,376.7,6838.544855720004
1411948800,375.87,386.56,368.59,374,10818.324301140028
1412035200,373.64,398.7,371,387,10457.799235030006
1412121600,387,391.18,377.07,383.63,4262.705370509999
1412208000,383.63,385.52,368.1,371.37,4586.381583330002
1412294400,371.39,376.86,356.12,359.74,8259.145015300011
1412380800,358.93,367.05,323.2,328.25,16499.125825510007
1412467200,328.05,346.69,280,319.9,38437.95586694003
1412553600,319.9,346.89,301.5,327.73,27348.16875136996
1412640000,327.72,340,317.16,335.97,16474.630668930036
1412726400,335.97,354.87,323.9,353.46,19776.070205960004
1412812800,353,387.13,347.2,364,30710.01981723996
1412899200,364,379.74,351.33,359.2,14031.511777250014
1412985600,358,368.5,352.43,361.06,8557.437789330008
1413072000,361.12,382.46,352.64,379.07,12603.009874389996
1413158400,378.06,399.89,368.3,391,23626.60429258
1413244800,391.8,414.42,391.5,399,23382.888492139973
1413331200,399,402.68,386,394.34,13287.088841500008
1413417600,394.34,400,370.98,381.6,11940.156078940032
1413504000,381.6,386.8,372.07,382.47,7413.225856440006
1413590400,382.47,396,376.72,390.94,5854.714921670012
1413676800,390.92,394.5,383.81,388.5,2027.1760726999992
1413763200,388.24,388.25,373.73,380.88,6653.7504497800055
1413849600,380.86,394,378.04,384.1,8710.561763550018
1413936000,384.1,386.7,377.93,378.8,5965.384062310003
1414022400,378.8,383.6,355.01,357.87,10607.144220820015
1414108800,357.87,363.1,351.89,356.8,8214.108500180013
1414195200,356.8,358.88,337.99,344.99,11221.979026670026
1414281600,344.99,359.9,341.04,353.28,8736.277068550018
1414368000,353.07,359.47,346.9,350.11,7270.961759420015
1414454400,349.54,355.44,347.52,352.83,2680.0928237199987
1414540800,352.83,353.78,332.21,333.58,7473.2437524799925
1414627200,333.51,351,331.1,345.06,28189.178630620016
1414713600,344.8,347.99,335.58,336.82,8250.696385690006
1414800000,336.82,339,318.57,325.9,8815.213421919998
1414886400,325.9,329.55,317.89,323.95,5045.687150120011
1414972800,323.95,334.14,323.81,325,8134.344160010011
1415059200,324.98,331.28,321.1,329.64,9398.16565477001
1415145600,329.75,342.5,329.75,339.1,17545.890765630018
1415232000,338.82,354.32,336.5,350.48,16978.76994844001
1415318400,350.49,354,339.52,342.18,8529.779298510008
1415404800,342.04,348.3,341.04,345.25,4493.639349550001
1415491200,345.25,364.12,343.53,362.61,20034.18347736997
1415577600,362.61,374.26,356.8,366.07,15933.653135009996
1415664000,366.19,371.45,360.97,367.9,4621.780862580001
1415750400,367.73,436,367.73,433.56,62492.414855100054
1415836800,433.56,475,385.1,419.1,75549.11873006004
1415923200,419.1,425.67,382.26,399.99,25338.88187697999
1416009600,400,410.1,368.22,375.73,18124.612496340014
1416096000,375.36,399.9,373.15,391.58,12971.277160900008
1416182400,391.8,413.48,374.66,387.5,22066.841853600017
1416268800,387.5,393,367.72,373.21,14846.701994270019
1416355200,373.21,386,370,377.48,9386.74603815999
1416441600,377.48,379.5,352.03,356.77,8719.225646650017
1416528000,356.77,357.39,342,350.46,14225.585087550004
1416614400,350.46,365.3,349.14,352.81,8053.613628660007
1416700800,352.81,372.28,352.11,368.25,9080.643528150009
1416787200,368.25,391.92,364,376.05,22807.88243733001
1416873600,376.06,396.87,375.1,377.02,14099.449967479999
1416960000,377,379.26,366.23,370,8512.63888298001
1417046400,370,375,368.3,370,3274.8410249299986
1417132800,370,387.5,357.67,377.81,17293.401833760006
1417219200,377.79,390,371.98,376.28,10882.62773082001
1417305600,376.28,385.59,373.93,379.89,6958.380167200072
1417392000,379.89,386.5,377.88,382.02,5629.7918517600165
1417478400,382.02,387.99,379.26,384.77,5953.400347130009
1417564800,384.67,386.3,373.3,376.27,5572.0738192699955
1417651200,376.24,380.33,367.87,370.75,5446.080799220006
1417737600,370.75,382.51,366.21,378.29,11250.610805640015
1417824000,378.41,381.19,370.6,376.86,4274.90501982
1417910400,376.86,379.8,374.7,376.1,2179.000888079999
1417996800,376.29,378.34,362.26,362.26,6226.956975120005
1418083200,362.1,363.91,343.01,351.99,14661.331523560015
1418169600,352,352.5,345.04,345.34,5909.57277837
1418256000,345.4,362.99,336,348.53,16987.270300979984
1418342400,348.53,354.9,346.42,352.56,7250.144619770001
1418428800,352.49,352.49,344.57,346.56,4906.0193764
1418515200,346.56,358,345.14,353.65,6347.160887920002
1418601600,353.7,354.6,345.59,346.02,4260.502309660005
1418688000,346.02,346.93,325.45,325.66,13064.932711109994
1418774400,325.38,335,314.5,318.86,15628.47157456001
1418860800,318.86,325,302.78,311.77,20813.684518209968
1418947200,311.77,319.97,305.6,318.47,12902.82460648001
1419033600,318.69,330,315.88,329.74,10691.874476810017
